,col0,col1,col2,col3,col4
0,axelor-business-project,SaleOrder,sale-order-form,manualUnblock,"Si un client est bloqué, vous pouvez si vous en avez les droits le débloquer manuellement en cliquant sur cette case."
1,axelor-business-project,SaleOrder,sale-order-form,saleOrderSeq,"Numéro de référence interne de la commande, celui-ci est généré lors de la première sauvegarde du la commande. "
2,axelor-business-project,SaleOrder,sale-order-form,priceList,Permet d'associer une liste de prix à utiliser spécifiquement pour cette commande. Ce champ est rempli automatiquement si une liste de prix est rattachée au tiers. 
3,axelor-business-project,SaleOrder,sale-order-form,project,Permet de sélectionner un projet auquel rattacher la commande. Cette fonction liée à la gestion par affaire permettra de facturer (lors de la facturation de l'affaire) la commande ainsi que d'autres éléments.
4,axelor-business-project,SaleOrder,sale-order-form,expectedRealisationDate,Permet de renseigner une date estimée de paiment de la facture qui sera générée à partir de la commande. 
5,axelor-business-project,SaleOrder,sale-order-form,hideDiscount,Case à cocher permettant de ne pas faire apparaitre les informations détaillées des remises sur les impressions des devis/commandes.
6,axelor-business-project,SaleOrder,sale-order-template-form,createOrder,Bouton permettant de générer un nouveau devis client à l'état brouillon à partir du modèle sélectionné. 
7,axelor-business-project,AppBusinessProject,app-business-project-config-form,generateProjectOrder,"Cette option permet va permettre de sélectionner un projet sur une commande dans le cadre de la facturation à l'affaire. La commande sera rattachée à une affaire, sur laquelle vous pourrez facturer les lignes de commande."
8,axelor-business-project,AppBusinessProject,app-business-project-config-form,automaticProject,"Si cette option est activée, un projet sera automatiquement généré à chaque confirmation de commande client."
9,axelor-business-project,AppBusinessProject,app-business-project-config-form,projectSaleOrderLines,"Cette option permet d'activer un onglet concernant les projets/affaires dans les lignes de commandes clients, qui va permettre de sélectionner une affaire et d'indiquer si la ligne de commande doit être facturée dans l'affaire. Il s'agit donc d'une option indispensable pour facturer des lignes de commandes dans une affaire."
10,axelor-business-project,AppBusinessProject,app-business-project-config-form,projectPurchaseOrderLines,"Cette option permet d'activer un onglet concernant les projets/affaires dans les lignes de commandes fournisseurs, qui va permettre de sélectionner une affaire et d'indiquer si la ligne de commande doit être facturée dans l'affaire. Il s'agit donc d'une option indispensable pour facturer des lignes de commandes dans une affaire."
11,axelor-business-project,AppBusinessProject,app-business-project-config-form,projectInvoiceLines,"Cette option permet d'activer un onglet concernant les projets/affaires dans les lignes de factures, qui va permettre de rattacher les factures aux affaires."
12,axelor-business-project,AppBusinessProject,app-business-project-config-form,productInvoicingProject,"Permet de définir un produit de facturation par défaut sur les affaires, quand celles-ci sont facturées au forfait."
13,axelor-business-project,AppBusinessProject,app-business-project-config-form,showPurchaseOrderLineRelatedToProject,"En activant cette option, vous afficherez les lignes de commandes fournisseurs rattachées à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
14,axelor-business-project,AppBusinessProject,app-business-project-config-form,showSaleOrderLineRelatedToProject,"En activant cette option, vous afficherez les lignes de commandes clients rattachées à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
15,axelor-business-project,AppBusinessProject,app-business-project-config-form,showProductionOrderRelatedToProject,"En activant cette option, vous afficherez les ordres de production rattachés à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
16,axelor-business-project,AppBusinessProject,app-business-project-config-form,showExpenseLineRelatedToProject,"En activant cette option, vous afficherez les notes de frais rattachées à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
17,axelor-business-project,AppBusinessProject,app-business-project-config-form,showPurchaseInvoiceLineRelatedToProject,"En activant cette option, vous afficherez les lignes de factures fournisseurs rattachées à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
18,axelor-business-project,AppBusinessProject,app-business-project-config-form,showSaleInvoiceLineRelatedToProject,"En activant cette option, vous afficherez les lignes de factures clients rattachées à une affaire, dans l'onglet ""Eléments rattachés"" d'une affaire."
19,axelor-business-project,AppBusinessProject,app-business-project-config-form,enableToInvoiceTimesheet,Cette option permet d'autoriser la facturation des feuilles de temps dans les affaires.
20,axelor-business-project,AppBusinessProject,app-business-project-config-form,enableToInvoiceExpense,Cette option permet d'autoriser la facturation des notes de frais dans les affaires.
