,col0,col1,col2,col3,col4,col5
0,s4pi.Interfaces,AApiVersionedFields,AApiVersionedFields,5,2,0
1,s4pi.Interfaces,AApiVersionedFields,Version,4,2,3
2,s4pi.Interfaces,AApiVersionedFields,MinimumVersion,1,1,2
3,s4pi.Interfaces,AApiVersionedFields,MaximumVersion,1,1,2
4,s4pi.Interfaces,AApiVersionedFields,getRecommendedApiVersion,6,2,1
5,s4pi.Interfaces,AApiVersionedFields,checkVersion,8,4,3
6,s4pi.Interfaces,AApiVersionedFields,GetContentFields,13,4,2
7,s4pi.Interfaces,AApiVersionedFields,GetTGIBlocks,12,2,2
8,s4pi.Interfaces,AApiVersionedFields,GetTGIBlocks,1,1,1
9,s4pi.Interfaces,AApiVersionedFields,ToString,1,1,0
10,s4pi.Interfaces,AApiVersionedFields,CompareByPriority,1,1,2
11,s4pi.Interfaces,AApiVersionedFields,GetContentFieldTypes,12,4,2
12,s4pi.Interfaces,AApiVersionedFields,FOURCC,6,3,1
13,s4pi.Interfaces,AApiVersionedFields,FOURCC,5,3,1
14,s4pi.Interfaces,AApiVersionedFields,FlagNames,1,2,1
15,s4pi.Interfaces,PriorityComparer,PriorityComparer,1,1,1
16,s4pi.Interfaces,PriorityComparer,Compare,5,2,2
17,s4pi.Interfaces,Comparer<T>,Comparer,1,1,1
18,s4pi.Interfaces,Comparer<T>,Compare,1,1,2
19,s4pi.Interfaces,AHandlerElement,AHandlerElement,1,1,2
20,s4pi.Interfaces,AHandlerElement,Clone,38,2,1
21,s4pi.Interfaces,AHandlerElement,OnElementChanged,5,2,0
22,s4pi.Interfaces,AHandlerElement,SetHandler,1,2,1
23,s4pi.Interfaces,HandlerElement<T>,HandlerElement,1,1,2
24,s4pi.Interfaces,HandlerElement<T>,HandlerElement,1,1,3
25,s4pi.Interfaces,HandlerElement<T>,HandlerElement,1,1,3
26,s4pi.Interfaces,HandlerElement<T>,Clone,1,1,1
27,s4pi.Interfaces,HandlerElement<T>,Equals,1,1,1
28,s4pi.Interfaces,HandlerElement<T>,Equals,5,3,1
29,s4pi.Interfaces,HandlerElement<T>,GetHashCode,1,1,0
30,s4pi.Interfaces,TGIBlockListIndex<T>,TGIBlockListIndex,1,1,3
31,s4pi.Interfaces,TGIBlockListIndex<T>,TGIBlockListIndex,1,1,4
32,s4pi.Interfaces,TGIBlockListIndex<T>,TGIBlockListIndex,1,1,4
33,s4pi.Interfaces,TGIBlockListIndex<T>,Equals,1,1,1
34,s4pi.Interfaces,TGIBlockListIndex<T>,Equals,5,3,1
35,s4pi.Interfaces,TGIBlockListIndex<T>,GetHashCode,1,1,0
36,s4pi.Interfaces,DataBlobHandler,DataBlobHandler,4,2,3
37,s4pi.Interfaces,DataBlobHandler,DataBlobHandler,4,2,4
38,s4pi.Interfaces,DataBlobHandler,DataBlobHandler,5,2,3
39,s4pi.Interfaces,DataBlobHandler,DataBlobHandler,5,2,3
40,s4pi.Interfaces,DataBlobHandler,UnParse,3,1,1
41,s4pi.Interfaces,DataBlobHandler,BuildHexDisplay,64,10,2
42,s4pi.Interfaces,DataBlobHandler,GetRawData,6,2,2
43,s4pi.Interfaces,DataBlobHandler,SetRawData,5,3,2
44,s4pi.Interfaces,DataBlobHandler,Equals,14,4,1
45,s4pi.Interfaces,DataBlobHandler,Equals,23,6,1
46,s4pi.Interfaces,DataBlobHandler,GetHashCode,3,1,0
47,s4pi.Interfaces,AResourceIndexEntry,AResourceIndexEntry,1,1,0
48,s4pi.Interfaces,AResourceIndexEntry,OnResourceIndexEntryChanged,1,2,2
49,s4pi.Interfaces,AResourceIndexEntry,Equals,0,1,1
50,s4pi.Interfaces,AResourceIndexEntry,Equals,3,1,1
51,s4pi.Interfaces,AResourceIndexEntry,GetHashCode,0,1,0
52,s4pi.Interfaces,APackage,SavePackage,0,1,0
53,s4pi.Interfaces,APackage,SaveAs,0,1,1
54,s4pi.Interfaces,APackage,SaveAs,0,1,1
55,s4pi.Interfaces,APackage,Find,0,1,2
56,s4pi.Interfaces,APackage,Find,0,1,2
57,s4pi.Interfaces,APackage,Find,0,1,1
58,s4pi.Interfaces,APackage,FindAll,0,1,2
59,s4pi.Interfaces,APackage,FindAll,0,1,2
60,s4pi.Interfaces,APackage,FindAll,0,1,1
