,col0,col1,col2,col3,col4,col5
0,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsHexDigit,5,1,1
1,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsDecDigit,3,1,1
2,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,HexValue,4,1,1
3,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,DecValue,4,1,1
4,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsWhitespace,25,1,1
5,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsNewLine,13,1,1
6,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsIdentifierStartCharacter,23,5,1
7,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsIdentifierPartCharacter,32,5,1
8,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsValidIdentifier,19,5,1
9,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,ContainsDroppedIdentifierCharacters,19,5,1
10,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsLetterChar,16,1,1
11,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsCombiningChar,12,1,1
12,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsDecimalDigitChar,6,1,1
13,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsConnectingChar,6,1,1
14,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsFormattingChar,4,1,1
15,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsFormattingChar,6,1,1
16,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsNonAsciiQuotationMark,15,3,1
17,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsKeywordKind,3,1,1
18,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,GetReservedKeywordKinds,6,2,0
19,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,GetKeywordKinds,10,3,0
20,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsReservedKeyword,3,1,1
21,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsAttributeTargetSpecifier,10,2,1
22,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsAccessibilityModifier,12,2,1
23,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsPreprocessorKeyword,28,2,1
24,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsPreprocessorContextualKeyword,15,2,1
25,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,GetPreprocessorKeywordKinds,10,2,0
26,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsPunctuation,3,1,1
27,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsLanguagePunctuation,3,1,1
28,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsPreprocessorPunctuation,3,1,1
29,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,IsDebuggerSpecialPunctuation,4,1,1
30,Microsoft.CodeAnalysis.CSharp,SyntaxFacts,GetPunctuationKinds,6,2,0
