,col0,col1,col2,col3,col4,col5
0,Complex Method,LinFu.DynamicProxy,ProxyFactory,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\ProxyFactory.cs,BuildMethodList,Cyclomatic complexity of the method is 8
1,Long Parameter List,LinFu.DynamicProxy,Interceptor,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Interceptor.cs,Intercept,The method has 5 parameters. Parameters: proxy' targetMethod' trace' genericTypeArgs' args
2,Long Parameter List,LinFu.DynamicProxy,InvocationInfo,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\InvocationInfo.cs,InvocationInfo,The method has 5 parameters. Parameters: proxy' targetMethod' trace' genericTypeArgs' args
3,Long Parameter List,LinFu.DynamicProxy,ProxyFactory,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\ProxyFactory.cs,AddSerializationSupport,The method has 5 parameters. Parameters: baseType' baseInterfaces' typeBuilder' interceptorField' defaultConstructor
4,Long Statement,AutoTest.TestRunners.MSpec,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Runner.cs,getAssembly,"The length of the statement  ""                _results.Add(new TestResult(Identifier' assembly' """"' 0' ""Error while preparing runner""' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); "" is 196."
5,Long Statement,AutoTest.TestRunners.MSpec,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Runner.cs,getAssembly,"The length of the statement  ""                _results.Add(new TestResult(Identifier' assembly' """"' 0' ""Error while preparing runner""' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); "" is 196."
6,Long Statement,AutoTest.TestRunners.MSpec,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Runner.cs,getAssembly,"The length of the statement  ""                _results.Add(new TestResult(Identifier' assembly' """"' 0' ""Error while preparing runner""' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); "" is 196."
7,Long Statement,AutoTest.TestRunners.MSpec,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Runner.cs,getAssembly,"The length of the statement  ""                _results.Add(new TestResult(Identifier' assembly' """"' 0' ""Error while preparing runner""' TestState.Panic' getMessage(ex))); "" is 123."
8,Long Statement,AutoTest.TestRunners.MSpec,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\Runner.cs,getStackLines,"The length of the statement  ""            stackLines.AddRange(ex.StackTrace.Split(new string[] { Environment.NewLine }' StringSplitOptions.RemoveEmptyEntries).Select(x => new StackLine(x))); "" is 148."
9,Virtual Method Call from Constructor,LinFu.DynamicProxy,ProxyObjectReference,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.MSpec\ProxyObjectReference.cs,ProxyObjectReference,"The constructor ""ProxyObjectReference"" calls a virtual method ""CreateProxyType""."
