,col0,col1,col2,col3,col4,col5
0,BMCLV2.Assets,Assets,Assets,6,1,3
1,BMCLV2.Assets,Assets,Run,15,1,0
2,BMCLV2.Assets,Assets,Downloader_DownloadFileCompleted,7,2,2
3,BMCLV2.Assets,Assets,Downloader_DownloadStringCompleted,59,8,2
4,BMCLV2.Auth,AuthResult,AuthResult,5,1,3
5,BMCLV2.Auth,AuthResult,AuthResult,2,1,1
6,BMCLV2.Auth,AuthManager,GetAuth,9,3,1
7,BMCLV2.Auth,AuthManager,WrapOldAuth,3,1,1
8,BMCLV2.Auth,AuthManager,GetCurrectAuth,4,1,0
9,BMCLV2.Auth,AuthManager,Login,8,2,2
10,BMCLV2.Auth,IAuth,Login,0,1,2
11,BMCLV2.Auth,OldPluginLogin,OldPluginLogin,3,1,1
12,BMCLV2.Auth,OldPluginLogin,Login,46,3,2
13,BMCLV2.Auth,OldPluginLogin,DecodeOutInfo,25,3,1
14,BMCLV2,BmclCore,BmclCore,41,7,0
15,BMCLV2,BmclCore,ReleaseCheck,24,5,0
16,BMCLV2,BmclCore,Invoke,3,1,2
17,BMCLV2,BmclCore,Halt,3,1,1
18,BMCLV2,BmclCore,SingleInstance,3,1,1
19,BMCLV2,BmclCore,OnAnotherProgramStarted,8,2,2
20,BMCLV2,BmclCore,Notify,3,1,1
21,BMCLV2,Config,Config,19,1,0
22,BMCLV2,Config,ToString,3,1,0
23,BMCLV2,Config,GetPluginConfig,3,1,1
24,BMCLV2,Config,SetPluginConfig,10,2,2
25,BMCLV2,Config,Load,17,2,1
26,BMCLV2,Config,Save,14,3,2
27,BMCLV2,Config,Save,3,1,1
28,BMCLV2,Config,GetJavaDir,33,8,0
29,BMCLV2,Config,GetMemory,18,1,0
30,BMCLV2,Config,GetGuid,3,1,0
31,BMCLV2,Config,GetPassword,3,1,0
32,BMCLV2,FrmDownload,FrmDownload,4,1,1
33,BMCLV2,FrmDownload,Window_Loaded,8,2,2
34,BMCLV2,FrmDownload,DownloadFile,8,2,2
35,BMCLV2,FrmDownload,wc_DownloadFileCompleted,22,2,2
36,BMCLV2,FrmDownload,InitializeComponent,13,2,0
37,BMCLV2,FrmDownload,Connect,23,4,2
38,BMCLV2,FrmLibraries,FrmLibraries,12,2,1
39,BMCLV2,FrmLibraries,LibTable_RowChanged,27,5,2
40,BMCLV2,FrmLibraries,Window_Closing,22,3,2
41,BMCLV2,FrmLibraries,GetChange,3,1,0
42,BMCLV2,FrmLibraries,MenuLibMenuInsert_Click,9,1,2
43,BMCLV2,FrmLibraries,MenuLibMenuDelete_Click,10,1,2
44,BMCLV2,FrmLibraries,InitializeComponent,13,2,0
45,BMCLV2,FrmLibraries,Connect,35,4,2
46,BMCLV2,FrmLog,FrmLog,3,1,0
47,BMCLV2,FrmLog,WriteLine,27,7,2
48,BMCLV2,FrmLog,listLog_MouseRightButtonUp,21,3,2
49,BMCLV2,FrmLog,InitializeComponent,13,2,0
50,BMCLV2,FrmLog,Connect,18,2,2
51,BMCLV2,FrmPrs,FrmPrs,4,1,1
52,BMCLV2,FrmPrs,ChangeStatus,6,1,1
53,BMCLV2,FrmPrs,Grid_MouseDown,10,2,2
54,BMCLV2,FrmPrs,InitializeComponent,13,2,0
55,BMCLV2,FrmPrs,Connect,23,4,2
56,BMCLV2,FrmTexturepack,FrmTexturepack,4,1,0
57,BMCLV2,FrmTexturepack,GetSelected,3,1,0
58,BMCLV2,FrmTexturepack,InitializeComponent,13,2,0
59,BMCLV2,FrmTexturepack,Connect,3,1,2
60,BMCLV2,gameinfo,Clone,3,1,0
61,BMCLV2,gameinfo,clone,3,1,0
62,BMCLV2,gameinfo,Write,6,1,2
63,BMCLV2,gameinfo,Read,51,2,1
64,BMCLV2,gameinfo,GetGameInfoJsonPath,36,6,1
65,BMCLV2,gameinfo,MixLibraries,3,1,2
66,BMCLV2,Logger,Start,7,2,1
67,BMCLV2,Logger,Stop,4,2,0
68,BMCLV2,Logger,WriteInfo,19,7,1
69,BMCLV2,Logger,Write,4,2,2
70,BMCLV2,Logger,Write,9,2,2
71,BMCLV2,Logger,Log,3,1,2
72,BMCLV2,Logger,Log,3,1,2
73,BMCLV2,Logger,Log,4,1,2
74,BMCLV2,Logger,Log,22,4,2
75,BMCLV2,Logger,Log,8,2,2
76,BMCLV2,Logger,Log,8,2,1
77,BMCLV2,Logger,Info,3,1,1
78,BMCLV2,Logger,Fatal,3,1,1
79,BMCLV2,Logger,Fatal,3,1,1
80,BMCLV2,Report,Report,5,1,0
81,BMCLV2,Report,run,32,1,0
82,BMCLV2,Report,ParsToString,12,3,1
83,BMCLV2,sysinfo,sysinfo,46,4,0
84,BMCLV2,UpdateChecker,Run,39,5,0
85,BMCLV2,App,OnStartup,43,8,1
86,BMCLV2,App,OnExit,4,1,1
87,BMCLV2,App,AboutToExit,3,1,0
88,BMCLV2,App,CurrentDomain_UnhandledException,6,2,2
89,BMCLV2,App,TaskScheduler_UnobservedTaskException,7,2,2
90,BMCLV2,App,Dispatcher_UnhandledException,7,2,2
91,BMCLV2,App,DoUpdate,24,2,0
92,BMCLV2,App,DoUpdate,3,1,1
93,BMCLV2,App,InitializeComponent,19,2,0
94,BMCLV2,App,Main,7,1,0
95,BMCLV2.Downloader,Downloader,Downloader,3,1,0
96,BMCLV2.Downloader,Downloader,GetString,3,1,1
97,BMCLV2.Downloader,Downloader,GetFile,4,1,2
98,BMCLV2.Downloader,Downloader,DownloadStringTaskAsync,4,1,1
99,BMCLV2.Downloader,Downloader,DownloadStringTaskAsync,4,1,1
100,BMCLV2.Downloader,Downloader,DownloadFileTaskAsync,5,1,2
101,BMCLV2.Downloader,Downloader,DownloadFileTaskAsync,5,1,2
102,BMCLV2.Downloader,Version,Version,3,1,1
103,BMCLV2.Downloader,Version,Start,11,1,0
104,BMCLV2.Util,ErrorHandler,ErrorHandler,4,1,1
105,BMCLV2.Util,ErrorHandler,Resolve,3,1,0
106,BMCLV2.Util,ErrorHandler,_match,19,5,0
107,BMCLV2.Util,Crypto,GetMd5HashFromFile,7,1,1
108,BMCLV2.Util,Crypto,Md5,5,1,1
109,BMCLV2.Util,Crypto,GetSha1HashFromFile,8,2,1
110,BMCLV2.Util,Crypto,Byte2String,8,2,1
111,BMCLV2.Exceptions,AnotherGameRunningException,AnotherGameRunningException,4,1,1
112,BMCLV2.Exceptions,DownloadLibException,DownloadLibException,3,1,2
