,col0,col1,col2,col3,col4,col5
0,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,ResetClient,3,1,0
1,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,BufferingCloudWatchLogsAppender,12,2,0
2,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,ActivateOptions,12,2,0
3,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,Append,10,2,1
4,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,SendBuffer,6,2,1
5,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,ProcessEvents,3,1,1
6,AWSAppender.CloudWatchLogs,BufferingCloudWatchLogsAppender,Assemble,21,3,1
7,AWSAppender.CloudWatchLogs,CloudWatchLogsAppender,ResetClient,3,1,0
8,AWSAppender.CloudWatchLogs,CloudWatchLogsAppender,CloudWatchLogsAppender,12,2,0
9,AWSAppender.CloudWatchLogs,CloudWatchLogsAppender,ActivateOptions,11,2,0
10,AWSAppender.CloudWatchLogs,CloudWatchLogsAppender,Append,14,2,1
11,AWSAppender.CloudWatchLogs.Model,LogDatum,LogDatum,3,1,1
12,AWSAppender.CloudWatchLogs.Model,LogDatum,LogDatum,2,1,0
13,AWSAppender.CloudWatchLogs.Model,LogDatum,ToString,5,1,0
14,AWSAppender.CloudWatchLogs.Model,LogDatumRenderer,RenderObject,4,2,3
15,AWSAppender.CloudWatchLogs.Model,LogDatumRenderer,RenderAppenderLogDatum,10,5,2
16,AWSAppender.CloudWatchLogs.Parsers,DummyLogsEventMessageParser,DummyLogsEventMessageParser,2,1,0
17,AWSAppender.CloudWatchLogs.Parsers,DummyLogsEventMessageParser,ShouldLocalParse,3,1,1
18,AWSAppender.CloudWatchLogs.Parsers,DummyLogsEventMessageParser,IsSupportedName,3,1,1
19,AWSAppender.CloudWatchLogs.Parsers,DummyLogsEventMessageParser,IsSupportedValueField,3,1,1
20,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,LogsEventMessageParser,1,1,0
21,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,LogsEventMessageParser,4,2,1
22,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,ApplyDefaults,11,5,0
23,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,IsSupportedName,3,1,1
24,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,IsSupportedValueField,3,1,1
25,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,FillName,27,8,1
26,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,NewDatum,3,1,0
27,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,ShouldLocalParse,3,1,1
28,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,LocalParse,4,1,1
29,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,Init,5,1,0
30,AWSAppender.CloudWatchLogs.Parsers,LogsEventMessageParser,GetParsedData,6,2,0
31,AWSAppender.CloudWatchLogs.Services,CloudWatchLogsClientWrapper,CloudWatchLogsClientWrapper,2,1,4
32,AWSAppender.CloudWatchLogs.Services,CloudWatchLogsClientWrapper,AddLogRequest,3,1,1
33,AWSAppender.CloudWatchLogs.Services,CloudWatchLogsClientWrapper,PutLogEvents,77,6,1
34,AWSAppender.CloudWatchLogs.Services,LockObject,LockObject,3,1,0
35,AWSAppender.CloudWatchLogs.Services,LogEventProcessor,LogEventProcessor,6,1,4
36,AWSAppender.CloudWatchLogs.Services,LogEventProcessor,ProcessEvent,9,1,2
37,AWSAppender.CloudWatchLogs.Services,LogEventProcessor,ParseProperties,14,1,1
