,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
0,0,21800355,1610612744,GSW,Golden State,201142,Kevin Durant,F,,3:21,208.3,214.3,72.7,62.5,135.7,151.8,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.87,107.46,89.55,7,0.114
1,1,21800355,1610612744,GSW,Golden State,1626172,Kevon Looney,C,,8:55,166.3,172.2,93.7,88.9,72.6,83.3,0.2,0.0,66.7,0.375,0.111,0.235,0.0,0.0,0.0,0.043,0.042,96.14,96.9,80.75,18,0.057999999999999996
2,2,21800355,1610612744,GSW,Golden State,202691,Klay Thompson,G,,6:37,156.3,161.5,90.2,84.6,66.1,76.9,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.5710000000000001,0.5710000000000001,0.5329999999999999,0.518,93.0,94.31,78.59,13,0.095
3,3,21800355,1610612744,GSW,Golden State,201939,Stephen Curry,G,,4:50,180.4,190.9,70.9,63.6,109.6,127.3,0.25,1.0,12.5,0.0,0.5,0.273,12.5,0.75,0.904,0.5,0.478,106.86,109.24,91.03,11,0.51
4,4,21800355,1610612744,GSW,Golden State,1628395,Jordan Bell,,,2:47,60.0,60.0,61.5,60.0,-1.5,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.29,86.33,71.94,5,0.222
5,5,21800355,1610612744,GSW,Golden State,201973,Jonas Jerebko,,,7:52,156.3,162.5,106.1,106.7,50.1,55.8,0.14300000000000002,0.0,50.0,0.125,0.125,0.125,0.0,1.0,1.0,0.048,0.046,96.77,94.58,78.81,16,0.068
6,6,21800355,1610612744,GSW,Golden State,2733,Shaun Livingston,,,4:05,142.9,142.9,125.0,128.6,17.9,14.3,0.0,0.0,0.0,0.0,0.33299999999999996,0.16699999999999998,50.0,1.0,1.0,0.222,0.222,83.46,82.29,68.57,7,0.171
7,7,21800355,1610612744,GSW,Golden State,1626188,Quinn Cook,,,6:52,108.3,108.3,99.3,100.0,9.0,8.3,0.0,0.0,0.0,0.0,0.16699999999999998,0.077,0.0,0.8,0.8,0.35700000000000004,0.35700000000000004,84.2,83.92,69.94,12,0.318
8,8,21800355,1610612744,GSW,Golden State,1629094,Marcus Derrickson,,,2:47,60.0,60.0,61.5,60.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.29,86.33,71.94,5,0.0
9,9,21800355,1610612744,GSW,Golden State,1628035,Alfonzo McKinnie,,,7:37,144.2,150.0,67.8,66.7,76.5,83.3,0.0,0.0,0.0,0.111,0.33299999999999996,0.222,0.0,0.33299999999999996,0.33299999999999996,0.158,0.153,98.98,97.72,81.44,16,0.083
10,10,21800355,1610612744,GSW,Golden State,1628980,Jacob Evans,,,2:47,60.0,60.0,61.5,60.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,85.29,86.33,71.94,5,-0.222
11,11,21800355,1610612739,CLE,Cleveland,1626224,Cedi Osman,F,,4:50,70.9,63.6,180.4,190.9,-109.6,-127.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.091,0.10099999999999999,106.86,109.24,91.03,11,-0.078
12,12,21800355,1610612739,CLE,Cleveland,203918,Rodney Hood,F,,4:50,70.9,63.6,180.4,190.9,-109.6,-127.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.20199999999999999,106.86,109.24,91.03,11,-0.11800000000000001
13,13,21800355,1610612739,CLE,Cleveland,202684,Tristan Thompson,C,,8:55,93.7,88.9,166.3,172.2,-72.6,-83.3,0.2,0.0,25.0,0.111,0.125,0.11800000000000001,0.0,1.0,0.5429999999999999,0.158,0.166,96.14,96.9,80.75,18,0.057999999999999996
