,col0,col1,col2,col3,col4,col5
0,WkHtmlToXSharp,ConverterException,ConverterException,1,1,0
1,WkHtmlToXSharp,ConverterException,ConverterException,1,1,1
2,WkHtmlToXSharp,ConverterException,ConverterException,1,1,2
3,WkHtmlToXSharp,ConverterException,ConverterException,1,1,2
4,WkHtmlToXSharp,IHtmlToPdfConverter,Convert,0,1,0
5,WkHtmlToXSharp,IHtmlToPdfConverter,Convert,0,1,1
6,WkHtmlToXSharp,EventArgs<T>,EventArgs,3,1,1
7,WkHtmlToXSharp,EventArgs<T1;T2>,EventArgs,3,1,2
8,WkHtmlToXSharp,INativeLibraryBundle,DeployBundle,0,1,1
9,WkHtmlToXSharp,WkHtmlToXLibrariesManager,CopyStream,13,2,2
10,WkHtmlToXSharp,WkHtmlToXLibrariesManager,IsFileLocked,22,1,1
11,WkHtmlToXSharp,WkHtmlToXLibrariesManager,DeployLibraries,16,2,0
12,WkHtmlToXSharp,WkHtmlToXLibrariesManager,InitializeNativeLibrary,10,2,0
13,WkHtmlToXSharp,WkHtmlToXLibrariesManager,Register,8,3,1
14,WkHtmlToXSharp,WkHtmlToXLibrariesManager,DeployLibrary,29,5,3
15,WkHtmlToXSharp,Marshaler,StringToUtf8Ptr,3,1,1
16,WkHtmlToXSharp,Marshaler,FreeUtf8Ptr,3,1,1
17,WkHtmlToXSharp,Marshaler,MarshalManagedToNative,13,3,1
18,WkHtmlToXSharp,Marshaler,MarshalNativeToManaged,14,2,1
19,WkHtmlToXSharp,Marshaler,CleanUpNativeData,5,2,1
20,WkHtmlToXSharp,Marshaler,CleanUpManagedData,2,1,1
21,WkHtmlToXSharp,Marshaler,GetNativeDataSize,3,1,0
22,WkHtmlToXSharp,Marshaler,GetInstance,3,1,1
23,WkHtmlToXSharp,NativeCalls,NativeCalls,4,1,0
24,WkHtmlToXSharp,NativeCalls,uname,0,1,1
25,WkHtmlToXSharp,NativeCalls,GetOsNameInternal,25,4,0
26,WkHtmlToXSharp,NativeCalls,GetOsName,8,2,0
27,WkHtmlToXSharp,NativeCalls,wkhtmltopdf_version,0,1,0
28,WkHtmlToXSharp,NativeCalls,wkhtmltopdf_init,0,1,1
29,WkHtmlToXSharp,NativeCalls,wkhtmltopdf_deinit,0,1,0
30,WkHtmlToXSharp,NativeCalls,wkhtmltopdf_extended_qt,0,1,0
31,WkHtmlToXSharp,NativeCalls,wkhtmltopdf_create_global_settings,0,1,0
