,col0,col1,col2,col3,col4,col5
0,Cyclic Dependency,WebEditor,WebEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebEditor' WebEditor.Services,WebEditor.ImageProcessor' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService,WebEditor.ImageProcessor' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService
1,Cyclic Dependency,WebEditor,WebEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebEditor' WebEditor.Models' WebEditor.Services,WebEditor.ImageProcessor' WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService,WebEditor.ImageProcessor' WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService
2,Cyclic Dependency,WebEditor,WebEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebEditor' WebEditor.Services' WebEditor.Models' WebEditor.Services,WebEditor.ImageProcessor' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService' WebEditor.Models.ElementSaveDataModelBinder,WebEditor.ImageProcessor' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService' WebEditor.Models.ElementSaveDataModelBinder
3,Cyclic Dependency,WebEditor,WebEditor,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebEditor' WebEditor.Models' WebEditor.Services' WebEditor.Models' WebEditor.Services,WebEditor.ImageProcessor' WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService,WebEditor.ImageProcessor' WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService
4,Cyclic Dependency,WebEditor,WebEditor.Models,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: WebEditor.Models' WebEditor.Services,WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService,WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Services.DebugEditorFileManager' WebEditor.Services.EditorService
5,Unstable Dependency,WebEditor,WebEditor,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): WebEditor.Services,WebEditor.FileManagerLoader,WebEditor.FileManagerLoader
6,Unstable Dependency,WebEditor,WebEditor.Models,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): WebEditor.Services' WebEditor.Views.Edit,WebEditor.Models.EditorService' WebEditor.Models.ControlHelpers,WebEditor.Models.EditorService' WebEditor.Models.ControlHelpers
7,Ambiguous Interface,WebEditor,WebEditor.Models,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: ElementSaveDataModelBinder,WebEditor.Models.ElementSaveDataModelBinder,WebEditor.Models.ElementSaveDataModelBinder
8,Feature Concentration,WebEditor,WebEditor,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LogEventEntity' TableStorageAppender' Logging' ExceptionFilter' MvcApplication]' [Config' ImageProcessor]' [KeepAlive]. LCC (Lack of Component Cohesion) = 0.38,WebEditor.Config' WebEditor.ImageProcessor' WebEditor.KeepAlive,WebEditor.LogEventEntity' WebEditor.TableStorageAppender' WebEditor.Config' WebEditor.ExceptionFilter' WebEditor.MvcApplication' WebEditor.ImageProcessor' WebEditor.KeepAlive' WebEditor.Logging
9,Feature Concentration,WebEditor,WebEditor.Models,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Create]' [CreateSuccess]' [Editor]' [Element' EditAttributeModel' ElementSaveDataModelBinder' IgnoredValue' ElementSaveData' ScriptSaveData' ScriptsSaveData' ObjectReferenceSaveData' PatternSaveData]' [ElementsListItem' ElementsList]' [Exits' CompassDirection' Exit]' [FileUpload]' [Script]' [ScriptDictionary]' [StringDictionary]' [StringList]' [Verbs]. LCC (Lack of Component Cohesion) = 0.52,WebEditor.Models.ElementsListItem' WebEditor.Models.ElementsList' WebEditor.Models.Create' WebEditor.Models.CreateSuccess' WebEditor.Models.Editor' WebEditor.Models.FileUpload' WebEditor.Models.Script' WebEditor.Models.ScriptDictionary' WebEditor.Models.StringDictionary' WebEditor.Models.StringList' WebEditor.Models.Verbs,WebEditor.Models.Create' WebEditor.Models.CreateSuccess' WebEditor.Models.Editor' WebEditor.Models.Element' WebEditor.Models.EditAttributeModel' WebEditor.Models.IgnoredValue' WebEditor.Models.ElementSaveData' WebEditor.Models.ScriptsSaveData' WebEditor.Models.ScriptSaveData' WebEditor.Models.ObjectReferenceSaveData' WebEditor.Models.PatternSaveData' WebEditor.Models.ElementSaveDataModelBinder' WebEditor.Models.ElementsListItem' WebEditor.Models.ElementsList' WebEditor.Models.Exits' WebEditor.Models.CompassDirection' WebEditor.Models.Exit' WebEditor.Models.FileUpload' WebEditor.Models.Script' WebEditor.Models.ScriptDictionary' WebEditor.Models.StringDictionary' WebEditor.Models.StringList' WebEditor.Models.Verbs
