,col0,col1,col2,col3,col4,col5,col6
0,5,6_1,2017-01-03,399.7812133675456,,-1,1
1,5,6_1,2017-01-04,422.12346184979515,,-1,1
2,5,6_1,2017-01-05,661.0245852236341,,-1,1
3,5,6_1,2017-01-06,428.3598562698912,,-1,1
4,5,6_1,2017-01-07,711.0731185995194,,-1,1
5,5,6_1,2017-01-08,449.4923897038744,,-1,1
6,5,6_1,2017-01-09,369.76172791310165,,-1,1
7,5,6_1,2017-01-10,362.0955588111406,,-1,1
8,5,6_1,2017-01-11,631.1190431248642,,-1,1
9,5,6_1,2017-01-12,585.9537961730515,,-1,1
10,5,6_1,2017-01-13,532.1884211682403,,-1,1
11,5,6_1,2017-01-14,720.4250415783412,,-1,1
12,5,6_1,2017-01-15,398.3480320889173,,-1,1
13,5,6_1,2017-01-16,459.71335688574163,,-1,1
14,5,6_1,2017-01-17,368.4692184107688,,-1,1
15,5,6_1,2017-01-18,509.7341475105485,,-1,1
16,5,6_1,2017-01-19,558.2103856828448,,-1,1
17,5,6_1,2017-01-20,479.26807893559004,,-1,1
18,5,6_1,2017-01-21,436.3284290592625,,-1,1
19,5,6_1,2017-01-22,425.22649347157517,,-1,1
20,5,6_1,2017-01-23,578.8488430320232,,-1,1
21,5,6_1,2017-01-24,364.6273825957597,,-1,1
22,5,6_1,2017-01-25,468.46787150325065,,-1,1
23,5,6_1,2017-01-26,553.7575725572783,,-1,1
24,5,6_1,2017-01-27,398.3480320889173,,-1,1
25,5,6_1,2017-01-28,391.28332431263084,,-1,1
26,5,6_1,2017-01-29,394.0891284322362,,-1,1
27,5,6_1,2017-01-30,394.0891284322362,,-1,1
28,5,6_1,2017-01-31,399.7812133675456,,-1,1
29,5,6_1,2017-02-01,505.7876372371762,,-1,1
30,5,6_1,2017-02-02,377.6441673135925,,-1,1
31,5,6_1,2017-02-03,362.0955588111406,,-1,1
32,5,6_1,2017-02-04,383.0230827774257,,-1,1
33,5,6_1,2017-02-05,451.1747819497865,,-1,1
34,5,6_1,2017-02-06,544.9927765425238,,-1,1
35,5,6_1,2017-02-07,381.66889238540136,,-1,1
36,5,6_1,2017-02-08,377.6441673135925,,-1,1
37,5,6_1,2017-02-09,492.2905736463957,,-1,1
38,5,6_1,2017-02-10,481.10018002203196,,-1,1
39,5,6_1,2017-02-11,414.4961774980001,,-1,1
40,5,6_1,2017-02-12,433.11759067427096,,-1,1
41,5,6_1,2017-02-13,533.1033092328133,,-1,1
