,col0,col1,col2,col3
0,0,0,64.64756036992904,0 0 0
1,1,0,70.55625445411297,0 0 0
2,2,0,60.32785038523181,0 0 0
3,0,1,69.99159823019293,0 0 0
4,1,1,67.78235042668629,0 0 0
5,2,1,60.814758597398026,0 0 0
6,0,2,60.14887392689885,0 0 0
7,1,2,59.036779521971646,0 0 0
8,2,2,0.0,2 0.03016221801511621 1
9,0,3,55.552706690249494,0 0 0
10,1,3,55.58009301869539,0 0 0
11,2,3,61.47571777528668,0 0 0
12,0,4,37.332887802475355,0 0 0
13,1,4,1.5932862993182155,1 0.0216124309971181 1
14,2,4,65.66556728666886,0 0 0
15,0,5,61.52523954751224,0 0 0
16,1,5,0.0,2 0.03614775003413917 1
17,2,5,63.45357135571296,0 0 0
18,0,6,60.171639300438954,0 0 0
19,1,6,0.0,2 0.0324147025159408 1
20,2,6,62.46298341556682,0 0 0
21,0,7,66.03940164536476,0 0 0
22,1,7,68.04380392132205,0 0 0
23,2,7,65.2055566994168,0 0 0
24,0,8,14.572222888462475,1 0.02172276593585088 1
25,1,8,15.688751097025433,1 0.02178339804287576 1
26,2,8,46.32176741944368,0 0 0
27,0,9,0.0,2 0.03407671057812198 1
28,1,9,52.48835985332575,0 0 0
29,2,9,53.076886395260274,0 0 0
30,0,10,63.54588725990853,0 0 0
31,1,10,55.43624060300382,0 0 0
32,2,10,55.06528866685669,0 0 0
33,0,11,46.39195228933031,0 0 0
34,1,11,51.26162240910078,0 0 0
35,2,11,61.117240442063554,0 0 0
36,0,12,75.11619918141383,0 0 0
37,1,12,56.13019249226846,0 0 0
38,2,12,55.445484601562406,0 0 0
39,0,13,50.73351710041422,0 0 0
40,1,13,59.9549613711391,0 0 0
41,2,13,51.81208799463228,0 0 0
42,0,14,0.0,2 0.03462046974761373 1
43,1,14,68.6927585719489,0 0 0
44,2,14,57.52226989017939,0 0 0
45,0,15,65.56013681871862,0 0 0
46,1,15,51.761559057049205,0 0 0
47,2,15,47.77366549135058,0 0 0
48,0,16,63.30276121104581,0 0 0
49,1,16,51.96561255404039,0 0 0
50,2,16,58.02242181751132,0 0 0
51,0,17,0.0,2 0.03336441968401136 1
52,1,17,54.67437273796954,0 0 0
53,2,17,65.11642807403835,0 0 0
54,0,18,54.067603954798784,0 0 0
55,1,18,61.301183279821615,0 0 0
56,2,18,62.489221167915574,0 0 0
57,0,19,0.0,2 0.03323155805433891 1
58,1,19,63.74352262380693,0 0 0
59,2,19,65.83358737171889,0 0 0
60,0,20,67.37320443915836,0 0 0
61,1,20,0.0,2 0.0405749615292332 1
62,2,20,71.32246856416837,0 0 0
63,0,21,47.37074649505168,0 0 0
64,1,21,23.035319160015487,1 0.020580119178469896 1
65,2,21,0.0,2 0.03347265803431666 1
66,0,22,76.1906229529369,0 0 0
67,1,22,54.90769987165677,0 0 0
68,2,22,13.378725944121669,1 0.0170952049940944 1
69,0,23,47.79821752772633,0 0 0
70,1,23,46.3333879050416,0 0 0
71,2,23,67.30103510590438,0 0 0
