,col0,col1,col2,col3,col4,col5
0,"com.google.javascript.jscomp.graph.LinkedDirectedGraph#DiGraphNode<N,E>#createDirectedGraphNode#?,N#135",0.0,0.0,0.0,node == null,_
1,com.google.javascript.jscomp.NodeTraversal#void#popScope#?#543,0.0,0.0,0.0,!(scopeCallback != null),_
2,"com.google.javascript.jscomp.LinkedFlowScope#?#LinkedFlowScope#?,FlatFlowScopeCache,LinkedFlowScope#65",0.0,0.0,0.0,!(directParent == null),_
3,"com.google.javascript.jscomp.NodeUtil#JSDocInfo#getFunctionInfo#?,Node#2719",0.0,0.0,0.0,parent.getType() == Token.ASSIGN,_
4,"com.google.javascript.jscomp.TypedScopeCreator$AbstractScopeBuilder#void#checkForClassDefiningCalls#?,NodeTraversal,Node,Node#1203",0.0,0.0,0.0,!(objectLiteralCast != null),_
5,"com.google.javascript.rhino.Node#PropListItem#lookupProperty#?,int#742",0.0,0.0,0.0,x != null && propType != x.type,_
6,"com.google.javascript.rhino.jstype.FunctionType#JSType#getPropertyType#?,String#406",0.0,0.0,0.0,"!(""apply"".equals(name))",_
7,"com.google.javascript.rhino.jstype.JSType#boolean#isEquivalentTo#?,JSType#328",0.0,0.0,0.0,!(jsType instanceof ProxyObjectType),_
8,"com.google.javascript.rhino.jstype.JSTypeRegistry#JSType#getType#?,StaticScope<JSType>,String,String,int,int#851",0.0,0.0,0.0,!(type == null),_
9,"com.google.javascript.jscomp.TypeCheck#void#checkNoTypeCheckSection#?,Node,boolean#390",0.0,0.0,0.0,!(info != null && info.isNoTypeCheck()),_
10,"com.google.javascript.jscomp.parsing.IRFactory#boolean#handlePossibleFileOverviewJsDoc#?,JsDocInfoParser#180",0.0,0.0,0.0,!(jsDocParser.getFileOverviewJSDocInfo() != fileOverviewInfo),_
11,"com.google.javascript.rhino.Node#void#setLineno#?,int#1130",0.0,0.0,0.0,!(charno == -1),_
12,"com.google.javascript.jscomp.TypeCheck#void#process#?,Node,Node#341",0.0,0.0,0.0,externsRoot != null,_
13,com.google.javascript.jscomp.Compiler#JSTypeRegistry#getTypeRegistry#?#1002,0.0,0.0,0.0,!(typeRegistry == null),_
14,"com.google.javascript.jscomp.JsAst#Node#getAstRoot#?,AbstractCompiler#49",0.0,0.0,0.0,root == null,_
15,"com.google.javascript.jscomp.Tracer#long#stop#?,int#426",0.0,0.0,0.0,0==0,_
16,"com.google.javascript.jscomp.InferJSDocInfo#void#visit#?,NodeTraversal,Node,Node#88",0.0,0.0,0.0,!(parent == null),_
17,"com.google.javascript.jscomp.TypedScopeCreator$DiscoverEnumsAndTypedefs#void#identifyNameNode#?,Node,Node,JSDocInfo#326",0.0,0.0,0.0,!(valueNode != null && LEGACY_TYPEDEF.equals(valueNode.getQualifiedName())),_
18,"com.google.javascript.jscomp.TypeInference#JSType#getJSType#?,Node#1298",0.0,0.0,0.0,!(jsType == null),_
19,"com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#hasProperty#?,String#142",0.0,0.0,0.0,!(properties.get(propertyName) != null),_
20,"com.google.javascript.jscomp.DataFlowAnalysis#?#DataFlowAnalysis#?,ControlFlowGraph<N>,JoinOp<L>#125",0.0,0.0,0.0,nodeComparator != null,_
21,"com.google.javascript.jscomp.TypeCheck#void#visitGetProp#?,NodeTraversal,Node,Node#1249",0.0,0.0,0.0,"!(!validator.expectNotNullOrUndefined(t,n,childType,childType + "" has no properties"",getNativeType(OBJECT_TYPE)))",_
22,"com.google.javascript.rhino.jstype.JSType#boolean#canAssignTo#?,JSType#442",0.0,0.0,0.0,this.isSubtype(that),_
23,"com.google.javascript.rhino.Node#int#extractCharno#?,int#1173",0.0,0.0,0.0,!(lineCharNo == -1),_
24,"com.google.javascript.jscomp.Scope#Var#getVar#?,String#435",0.0,0.0,0.0,!(var != null),_
25,"com.google.javascript.jscomp.DiagnosticGroupWarningsGuard#boolean#enables#?,DiagnosticGroup#48",0.0,0.0,0.0,level.isOn(),_
26,"com.google.javascript.jscomp.TypeCheck#void#doPercentTypedAccounting#?,NodeTraversal,Node#809",0.0,0.0,0.0,!(type == null),_
27,"com.google.javascript.jscomp.FunctionTypeBuilder#FunctionTypeBuilder#inferThisType#?,JSDocInfo,Node#421",0.0,0.0,0.0,!(info != null && info.hasThisType()),_
28,"com.google.javascript.jscomp.TypedScopeCreator$LocalScopeBuilder#void#visit#?,NodeTraversal,Node,Node#1638",0.0,0.0,0.0,n == scope.getRootNode(),_
29,"com.google.javascript.jscomp.graph.LinkedDirectedGraph#List<DiGraphNode<N,E>>#getDirectedPredNodes#?,DiGraphNode<N,E>#212",0.0,0.0,0.0,!(dNode == null),_
30,"com.google.javascript.jscomp.ClosureCodingConvention#ObjectLiteralCast#getObjectLiteralCast#?,NodeTraversal,Node#309",0.0,0.0,0.0,"!""goog.reflect.object"".equals(callName.getQualifiedName()) || callName.getChildCount() != 2",_
31,"com.google.javascript.jscomp.TypedScopeCreator#JSDocInfo#getBestJSDocInfo#?,Node#1702",0.0,0.0,0.0,!(parentType == Token.NAME),_
32,com.google.javascript.jscomp.SuppressDocWarningsGuard#int#getPriority#?#92,0.0,0.0,0.0,WarningsGuard.Priority.SUPPRESS_DOC.value>0,_
33,"com.google.javascript.rhino.jstype.JSTypeRegistry#JSType#createOptionalType#?,JSType#896",0.0,0.0,0.0,!(type instanceof UnknownType || type.isAllType()),_
34,"com.google.javascript.jscomp.TypeValidator#void#expectCanCast#?,NodeTraversal,Node,JSType,JSType#476",0.0,0.0,0.0,!(!type.canAssignTo(castType) && !castType.canAssignTo(type)),_
35,com.google.javascript.rhino.jstype.PrototypeObjectType#boolean#implicitPrototypeChainIsUnknown#?#470,0.0,0.0,0.0,!(p != null),_
