,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,EqualSid,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
1,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,FreeSid,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
2,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,GetTokenInformation,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
3,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,LookupPrivilegeValueA,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
4,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,OpenProcessToken,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
5,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,RegCloseKey,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
6,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,RegCreateKeyExA,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
7,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,RegDeleteValueA,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
8,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,RegOpenKeyExA,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
9,wextract.exe,136192,2,3107484422,2068-06-21T06:07:02.000Z,imports,advapi32.dll,RegQueryInfoKeyA,3035914df08e473a10745c662047a63d,c352fd23e19b69e7543d39105a7888a2ef2f7a81372cedaf730fcc312dad803f,c:\Windows\SysWOW64\wextract.exe
