,col0,col1,col2,col3,col4,col5
0,1,20161017OB-UV-3,Eucalyptol,12.85,21026848,U24.F
1,2,20161017OB-UV-3,Ocimene,13.675,8626716,U24.F
2,3,20161017OB-UV-3,terpinolene,15.484000000000002,330123,U24.F
3,4,20161017OB-UV-3,linalool,16.454,28839997,U24.F
4,5,20161017OB-UV-3,camphor,18.412,250035,U24.F
5,6,20161017OB-UV-3,endo-borneol,19.658,198636,U24.F
6,7,20161017OB-UV-3,alpha-terpineol,20.846999999999998,770613,U24.F
7,8,20161017OB-UV-3,octyl acetate,21.77,3134949,U24.F
8,9,20161017OB-UV-3,chavicol,23.6,99782,U24.F
9,10,20161017OB-UV-3,bornyl acetate,25.005,2626022,U24.F
10,11,20161017OB-UV-3,gamma-elemene,27.114,3758938,U24.F
11,12,20161017OB-UV-3,eugenol,28.252,33968843,U24.F
12,13,20161017OB-UV-3,alpha-copaene,29.000999999999998,420573,U24.F
13,14,20161017OB-UV-3,beta-elemene,29.342,1453680,U24.F
14,15,20161017OB-UV-3,sesquiterpene a,29.653000000000002,13334962,U24.F
15,16,20161017OB-UV-3,methyleugenol,29.833000000000002,407604,U24.F
16,17,20161017OB-UV-3,trans-alpha-bergamotene,30.658,393821,U24.F
17,18,20161017OB-UV-3,beta-ylangene,30.796999999999997,2309674,U24.F
18,19,20161017OB-UV-3,cis-alpha-bergamotene,31.623,51112007,U24.F
19,20,20161017OB-UV-3,alpha-copaene,31.976999999999997,986780,U24.F
20,21,20161017OB-UV-3,humulene,32.347,7459918,U24.F
21,22,20161017OB-UV-3,cis-beta-farnesene,32.438,2401030,U24.F
22,23,20161017OB-UV-3,cis-muurola-4(15)5-diene,32.606,2816790,U24.F
23,24,20161017OB-UV-3,Germacrene D,33.4,9617650,U24.F
24,25,20161017OB-UV-3,bicyclogermacrene,33.985,7458475,U24.F
25,26,20161017OB-UV-3,alpha-bulnesene,34.263000000000005,5810475,U24.F
26,27,20161017OB-UV-3,gamma-cadinene,34.731,8302298,U24.F
27,28,20161017OB-UV-3,delta-cadinene,34.93,309227,U24.F
28,29,20161017OB-UV-3,sesquiterpene b,35.202,1023722,U24.F
29,30,20161017OB-UV-3,alpha-cadinene,35.607,181242,U24.F
30,31,20161017OB-UV-3,nerolidol,36.726,162425,U24.F
31,32,20161017OB-UV-3,epicubenol,38.623000000000005,167903,U24.F
32,33,20161017OB-UV-3,tau-cadinol,39.654,1028180,U24.F
