,col0,col1,col2,col3
0,0,0,59.97867630514077,0 0 0
1,1,0,68.36696043237527,0 0 0
2,2,0,71.07146038283292,0 0 0
3,0,1,65.81799233341833,0 0 0
4,1,1,72.19406274294653,0 0 0
5,2,1,18.87695270928005,1 0.019692498441531866 1
6,0,2,67.3005178759221,0 0 0
7,1,2,54.02285325196927,0 0 0
8,2,2,55.081321225596106,0 0 0
9,0,3,8.642912080092216,1 0.018032581153271884 1
10,1,3,25.451411579729037,1 0.021759039981102905 1
11,2,3,67.13267434397348,0 0 0
12,0,4,47.614798359118005,0 0 0
13,1,4,54.883185229954,0 0 0
14,2,4,0.0,2 0.03138524446666886 1
15,0,5,48.268275081752776,0 0 0
16,1,5,61.8438701712462,0 0 0
17,2,5,59.66271154863819,0 0 0
18,0,6,0.0,2 0.03765218185529526 1
19,1,6,0.0,2 0.02885537370492929 1
20,2,6,8.57152342634776,1 0.021252524804236374 1
21,0,7,-1.5807736242945651,1 0.017254421516371934 1
22,1,7,17.309963519761475,1 0.018806613887625407 1
23,2,7,45.29822268205165,0 0 0
24,0,8,64.8442994104509,0 0 0
25,1,8,4.812560319645428,1 0.01727095364484441 1
26,2,8,53.67543921553544,0 0 0
27,0,9,52.99961456377954,0 0 0
28,1,9,54.12207843379095,0 0 0
29,2,9,61.8062391227844,0 0 0
30,0,10,63.75319337555668,0 0 0
31,1,10,66.64563053110875,0 0 0
32,2,10,59.365451971750595,0 0 0
33,0,11,19.177739436676525,1 0.01938505576618294 1
34,1,11,0.0,2 0.03287047245298677 1
35,2,11,3.322674780381192,1 0.01749559860893868 1
36,0,12,55.63875360732458,0 0 0
37,1,12,55.43531531162946,0 0 0
38,2,12,0.0,2 0.03331314739606626 1
39,0,13,61.2566907639812,0 0 0
40,1,13,8.045384804506014,1 0.018731238829603467 1
41,2,13,-6.401563742952845,1 0.017679674480591715 1
42,0,14,69.45668744612394,0 0 0
43,1,14,58.572448215045846,0 0 0
44,2,14,65.94503666080615,0 0 0
45,0,15,69.6230676991491,0 0 0
46,1,15,62.31842118646794,0 0 0
47,2,15,57.28939596754447,0 0 0
48,0,16,61.69412801176549,0 0 0
49,1,16,-2.3244976412892413,1 0.018082919651851173 1
50,2,16,60.98061424638682,0 0 0
51,0,17,65.78595166784245,0 0 0
52,1,17,55.684339238578794,0 0 0
53,2,17,58.250540114715044,0 0 0
54,0,18,0.0,2 0.03362888481043582 1
55,1,18,54.93546260604721,0 0 0
56,2,18,0.0,2 0.034462879496629954 1
57,0,19,51.659130736901716,0 0 0
58,1,19,58.57795123252938,0 0 0
59,2,19,66.80859925705974,0 0 0
60,0,20,0.0,2 0.02455549254565653 1
61,1,20,78.74328671365444,0 0 0
62,2,20,59.722011399216,0 0 0
63,0,21,0.0,2 0.03279894582795011 1
64,1,21,89.78765986307694,0 0 0
65,2,21,42.1399377609869,0 0 0
66,0,22,51.81878559412017,0 0 0
67,1,22,76.37423731401651,0 0 0
68,2,22,64.37831661243011,0 0 0
69,0,23,57.92606294828661,0 0 0
70,1,23,58.61036092511484,0 0 0
71,2,23,43.49796726344033,0 0 0
72,0,24,54.7163440013913,0 0 0
73,1,24,0.0,2 0.029781155542218347 1
74,2,24,25.054169051318727,1 0.020984162777539936 1
75,0,25,59.29055915885614,0 0 0
76,1,25,69.12175326673767,0 0 0
77,2,25,53.72655504085534,0 0 0
78,0,26,61.02225517594884,0 0 0
79,1,26,58.4699374379073,0 0 0
80,2,26,72.89698244180194,0 0 0
81,0,27,44.172207028410355,0 0 0
82,1,27,67.73344085868267,0 0 0
83,2,27,59.690194046714474,0 0 0
84,0,28,0.0,2 0.03208093148742543 1
85,1,28,56.080870099838286,0 0 0
86,2,28,0.0,2 0.02721922376059213 1
87,0,29,6.327436695713111,1 0.02098740238983404 1
88,1,29,0.0,2 0.024233396152316778 1
89,2,29,63.100292435363514,0 0 0
90,0,30,64.87136972642162,0 0 0
91,1,30,50.34881873951472,0 0 0
92,2,30,67.88062286628292,0 0 0
93,0,31,49.529694464106385,0 0 0
94,1,31,0.0,2 0.03142163422395445 1
95,2,31,48.140699972064894,0 0 0
96,0,32,0.0,2 0.033377806163671454 1
97,1,32,61.0730811384821,0 0 0
98,2,32,57.30626315669371,0 0 0
99,0,33,0.0,2 0.033407894497001274 1
100,1,33,58.897153390039044,0 0 0
101,2,33,70.92607681284079,0 0 0
102,0,34,59.538189656320064,0 0 0
103,1,34,57.744814207814684,0 0 0
104,2,34,68.88789636590964,0 0 0
105,0,35,47.69307918865567,0 0 0
106,1,35,50.08141609044056,0 0 0
107,2,35,48.455099353541286,0 0 0
108,0,36,5.031238234302727,1 0.01955286237271271 1
109,1,36,59.228049239191186,0 0 0
110,2,36,0.0,2 0.033406703258111695 1
111,0,37,-4.9009964552705805,1 0.017323087145692695 1
112,1,37,0.0,2 0.036961577370491085 1
113,2,37,52.31514498252652,0 0 0
114,0,38,62.015917127226714,0 0 0
115,1,38,15.81962818655057,1 0.020376355881208532 1
116,2,38,0.0,2 0.036441812659102873 1
117,0,39,68.14304664056957,0 0 0
118,1,39,60.39238173076781,0 0 0
119,2,39,77.10698841750784,0 0 0
120,0,40,0.0,2 0.027422548854274295 1
121,1,40,0.0,2 0.03455425512529393 1
122,2,40,0.0,2 0.02818901341397811 1
123,0,41,58.403277205861656,0 0 0
124,1,41,66.10366128885495,0 0 0
125,2,41,69.36068868889545,0 0 0
126,0,42,50.651433348006414,0 0 0
127,1,42,62.50652845686897,0 0 0
128,2,42,8.932875650031582,1 0.020239591394343396 1
129,0,43,0.0,2 0.027378423071334406 1
130,1,43,58.22297095963154,0 0 0
131,2,43,-3.1627768154874123,1 0.018833251048993846 1
132,0,44,-1.363081752862179,1 0.0174475462804849 1
133,1,44,65.07404550664101,0 0 0
134,2,44,63.46223639515297,0 0 0
135,0,45,84.00275274454373,0 0 0
136,1,45,53.25409439611921,0 0 0
137,2,45,13.188451511490008,1 0.019830537786968538 1
138,0,46,59.45937317522461,0 0 0
139,1,46,67.4145012425486,0 0 0
140,2,46,53.91321705584715,0 0 0
141,0,47,3.5477307043317414,1 0.0179687506918484 1
142,1,47,58.66515379196619,0 0 0
143,2,47,0.0,2 0.027082121245264247 1
144,0,48,66.00837261530826,0 0 0
145,1,48,76.81568499707024,0 0 0
146,2,48,54.742174830352056,0 0 0
147,0,49,0.0,4 0.11782137358303293 0.7500000000000001 10 0.06936357065127148 0.2499999999999999
148,1,49,77.24189587250795,0 0 0
149,2,49,81.96579266775657,0 0 0
