,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,CreateMutexExW,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
1,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,CreateSemaphoreExW,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
2,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,DebugBreak,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
3,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,FormatMessageW,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
4,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetConsoleWindow,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
5,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetCurrentProcess,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
6,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetCurrentProcessId,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
7,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetCurrentThreadId,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
8,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetLastError,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
9,SyncAppvPublishingServer.exe,37904,2,2993574363,2064-11-10T20:26:03.000Z,imports,kernel32.dll,GetModuleFileNameA,3289dbe4246c6c455f326f7b0b610e76,8804df07c9c6ac5b6bfafb0a528a6aee6c0607a21e88e1f2ae5274f8c995b122,c:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.18362.752_none_223caef659cb8ba4\SyncAppvPublishingServer.exe
