,col0,col1,col2,col3,col4,col5
0,1,2:Error,1:Correct,+,1,heute_116
1,2,2:Error,2:Error,,1,fortsetzen_129
2,3,2:Error,2:Error,,1,niemand_136
3,4,2:Error,2:Error,,1,schwierig_63
4,5,2:Error,1:Correct,+,1,sondern_38
5,6,2:Error,2:Error,,1,gewählt_57
6,7,2:Error,1:Correct,+,1,zusammen_8
7,8,1:Correct,1:Correct,,1,meinem_125
8,9,1:Correct,1:Correct,,1,frei_5
9,10,1:Correct,1:Correct,,1,mein_113
10,11,1:Correct,1:Correct,,1,tage_53
11,12,1:Correct,1:Correct,,1,meiner_121
12,13,1:Correct,1:Correct,,1,nett_101
13,14,1:Correct,1:Correct,,1,genau_62
14,1,2:Error,1:Correct,+,1,heißt_70
15,2,2:Error,2:Error,,1,füttern_43
16,3,2:Error,2:Error,,1,deswegen_111
17,4,2:Error,2:Error,,1,persönlich_128
18,5,2:Error,2:Error,,1,nächsten_122
19,6,2:Error,2:Error,,1,präsentieren_97
20,7,2:Error,2:Error,,1,genügend_51
21,8,1:Correct,1:Correct,,1,dem_41
22,9,1:Correct,1:Correct,,1,komme_14
23,10,1:Correct,2:Error,+,1,bewerben_52
24,11,1:Correct,1:Correct,,1,würde_15
25,12,1:Correct,1:Correct,,1,etwas_67
26,13,1:Correct,1:Correct,,1,dazu_39
27,14,1:Correct,1:Correct,,1,zum_90
28,1,2:Error,2:Error,,1,kümmert_32
29,2,2:Error,2:Error,,1,tschüss_87
30,3,2:Error,2:Error,,1,großer_7
31,4,2:Error,2:Error,,1,schönes_13
32,5,2:Error,2:Error,,1,russisch_40
33,6,2:Error,2:Error,,1,benutzen_95
34,7,2:Error,1:Correct,+,1,weißt_123
35,8,1:Correct,1:Correct,,1,weiter_28
36,9,1:Correct,1:Correct,,1,lange_131
37,10,1:Correct,1:Correct,,1,kommt_4
38,11,1:Correct,1:Correct,,1,super_104
39,12,1:Correct,1:Correct,,1,möchten_44
40,13,1:Correct,1:Correct,,1,oft_127
41,14,1:Correct,1:Correct,,1,geben_42
42,1,2:Error,2:Error,,1,schicken_12
43,2,2:Error,2:Error,,1,männlich_119
44,3,2:Error,1:Correct,+,1,unseren_92
45,4,2:Error,2:Error,,1,pünktlich_98
46,5,2:Error,2:Error,,1,interessant_82
47,6,2:Error,1:Correct,+,1,sowohl_61
48,7,2:Error,2:Error,,1,interessiert_69
49,8,1:Correct,1:Correct,,1,essen_65
50,9,1:Correct,1:Correct,,1,vom_110
51,10,1:Correct,1:Correct,,1,dann_3
52,11,1:Correct,1:Correct,,1,drei_124
53,12,1:Correct,1:Correct,,1,darf_76
54,13,1:Correct,1:Correct,,1,zwei_66
55,14,1:Correct,1:Correct,,1,kennen_86
56,1,2:Error,2:Error,,1,trotzdem_10
57,2,2:Error,2:Error,,1,gewesen_74
58,3,2:Error,1:Correct,+,1,alleine_75
59,4,2:Error,2:Error,,1,vereinbaren_93
60,5,2:Error,2:Error,,1,beschäftigt_54
61,6,2:Error,1:Correct,+,1,jetzt_105
62,7,2:Error,2:Error,,1,andererseits_50
63,8,1:Correct,1:Correct,,1,denke_112
64,9,1:Correct,1:Correct,,1,gerne_26
65,10,1:Correct,1:Correct,,1,kaufen_37
66,11,1:Correct,1:Correct,,1,neuen_45
67,12,1:Correct,1:Correct,,1,gehe_60
68,13,1:Correct,1:Correct,,1,sofort_109
69,14,1:Correct,1:Correct,,1,fast_94
70,1,2:Error,2:Error,,1,insbesondere_19
71,2,2:Error,1:Correct,+,1,allein_89
72,3,2:Error,2:Error,,1,flexibel_6
73,4,2:Error,2:Error,,1,spazieren_126
74,5,2:Error,2:Error,,1,spezielle_102
75,6,2:Error,2:Error,,1,regelmäßig_24
76,7,2:Error,2:Error,,1,kümmern_34
77,8,1:Correct,1:Correct,,1,hallo_114
78,9,1:Correct,1:Correct,,1,mieten_73
79,10,1:Correct,1:Correct,,1,keine_21
80,11,1:Correct,2:Error,+,1,gearbeitet_132
81,12,1:Correct,2:Error,+,1,mitbringen_18
82,13,1:Correct,1:Correct,,1,allem_72
83,14,1:Correct,1:Correct,,1,deiner_11
84,1,2:Error,2:Error,,1,schreib_55
85,2,2:Error,2:Error,,1,akzeptieren_135
86,3,2:Error,2:Error,,1,generell_29
87,4,2:Error,1:Correct,+,1,preis_58
88,5,2:Error,2:Error,,1,verheiratet_46
89,6,2:Error,2:Error,,1,heutzutage_80
90,7,2:Error,2:Error,,1,selbständig_71
91,8,1:Correct,1:Correct,,1,was_103
92,9,1:Correct,1:Correct,,1,jeder_115
93,10,1:Correct,2:Error,+,1,deutsche_27
94,11,1:Correct,1:Correct,,1,also_138
95,12,1:Correct,1:Correct,,1,seines_117
96,13,1:Correct,1:Correct,,1,wurde_64
97,14,1:Correct,2:Error,+,1,verwandten_85
