,col0,col1,col2,col3,col4,col5
0,"org.apache.commons.lang.time.DurationFormatUtils#int#reduceAndCorrect#?,Calendar,Calendar,int,int#435",inf,inf,inf,start.get(field)!=endValue,GT
1,"org.apache.commons.lang.time.DurationFormatUtils#String#formatPeriod#?,long,long,String,boolean,TimeZone#284",inf,inf,inf,end.get(Calendar.DAY_OF_MONTH) - start.get(Calendar.DAY_OF_MONTH)<milliseconds,GT
2,"org.apache.commons.lang.time.DurationFormatUtils#String#formatPeriod#?,long,long,String#247",1.0,0.0,0.6,,_
3,"org.apache.commons.lang.time.DurationFormatUtils#String#format#?,Token[],int,int,int,int,int,int,int,boolean#386",0.25,0.5,0.26666666666666666,token.getCount()>=sz,_
4,"org.apache.commons.lang.time.DurationFormatUtils$Token#boolean#containsTokenWithValue#?,Token[],Object#529",0.14285714285714285,0.14285714285714285,0.1238095238095238,!(i < sz),_
5,"org.apache.commons.lang.time.DurationFormatUtils#Token[]#lexx#?,String#487",0.2,0.125,0.12,,_
6,org.apache.commons.lang.time.DurationFormatUtils$Token#int#getCount#?#575,0.1111111111111111,0.1111111111111111,0.1111111111111111,count!=0,_
7,"org.apache.commons.lang.StringUtils#String#leftPad#?,String,int,char#3869",0.1111111111111111,0.1111111111111111,0.0905982905982906,pads <= 0,_
8,org.apache.commons.lang.time.DurationFormatUtils$Token#void#increment#?#566,0.125,0.0,0.075,,_
9,org.apache.commons.lang.time.DurationFormatUtils$Token#Object#getValue#?#584,0.1,0.0,0.06,,_
10,"org.apache.commons.lang.time.DurationFormatUtils$Token#?#Token#?,Object#547",0.1,0.0,0.06,,_
