,col0,col1,col2,col3
0,1,ACCOMMODATION,3,CARAVAN
1,1,ACCOMMODATION,5,HOSTEL
2,1,ACCOMMODATION,6,HOTEL
3,1,ACCOMMODATION,7,MOTEL
4,1,ACCOMMODATION,1,ALPINEHUT
5,1,ACCOMMODATION,2,CAMPING
6,1,ACCOMMODATION,4,CHALET
7,2,AMENITY,8,COURT
8,2,AMENITY,9,FIRESTATION
9,2,AMENITY,11,LIBRARY
10,2,AMENITY,12,PLAYGROUND
11,2,AMENITY,13,POLICE
12,2,AMENITY,14,POSTOFFICE
13,2,AMENITY,15,PRISON
14,2,AMENITY,16,PUBLICBUILDING
15,2,AMENITY,17,TOWNHALL
16,3,BARRIER,18,BLOCKS
17,4,EDUCATION,19,COLLEGE
18,4,EDUCATION,20,NURSERY
19,4,EDUCATION,21,SCHOOL
20,4,EDUCATION,22,UNIVERSITY
21,5,FOOD,23,BAR
22,5,FOOD,24,BIERGARTEN
23,5,FOOD,25,CAFE
24,5,FOOD,26,FASTFOOD
25,5,FOOD,27,ICECREAM
26,5,FOOD,28,PUB
27,5,FOOD,29,RESTAURANT
28,6,HEALTH,30,DENTIST
29,6,HEALTH,31,DOCTORS
30,6,HEALTH,32,HOSPITALEMERGENCY
31,6,HEALTH,33,HOSPITAL
32,6,HEALTH,34,PHARMACY
33,6,HEALTH,35,VETERINARY
34,7,LANDUSE,36,ALLOTMENTS
35,7,LANDUSE,37,CONIFEROUSDECIDUOUS
36,7,LANDUSE,38,CONIFEROUS
37,7,LANDUSE,39,DECIDUOUS
38,7,LANDUSE,40,GRASS
39,7,LANDUSE,41,HILLS
40,7,LANDUSE,42,MILITARY
41,7,LANDUSE,43,QUARY
42,7,LANDUSE,44,SCRUB
43,7,LANDUSE,45,SWAMP
44,8,MONEY,46,BANK
45,8,MONEY,47,EXCHANGE
46,10,POW,48,BAHAI
47,10,POW,49,BUDDHIST
48,10,POW,50,CHRISTIAN
49,10,POW,51,HINDU
50,10,POW,52,ISLAMIC
51,10,POW,53,JAIN
52,10,POW,54,JEWISH
53,10,POW,55,SHINTO
54,10,POW,56,SIKH
55,10,POW,58,UNKOWN
56,9,POI,59,CAVE
57,9,POI,60,CRANE
58,9,POI,61,EMBASSY
59,9,POI,62,BUNKER
60,9,POI,63,MINE
61,9,POI,64,PEAK1
62,9,POI,65,PEAK
63,9,POI,66,CITY
64,9,POI,67,HAMLET
65,9,POI,68,SUBURB
66,9,POI,69,TOWN
67,9,POI,70,VILLAGE
68,9,POI,71,TOWERCOMMUNICATION
69,9,POI,72,TOWERLOOKOUT
70,11,SHOP,73,ALCOHOL
71,11,SHOP,74,BAKERY
72,11,SHOP,75,BICYCLE
73,11,SHOP,76,BOOK
74,11,SHOP,77,BUTCHER
75,11,SHOP,78,CARREPAIR
76,11,SHOP,79,CAR
77,11,SHOP,80,CLOTHES
78,11,SHOP,81,COMPUTER
79,11,SHOP,82,CONFECTIONERY
80,11,SHOP,83,CONVENIENCE
81,11,SHOP,84,COPYSHOP
82,11,SHOP,85,DEPARTMENTSTORE
83,11,SHOP,86,DIY
84,11,SHOP,87,FISH
85,11,SHOP,88,FLORIST
86,11,SHOP,89,GARDENCENTRE
87,11,SHOP,90,GIFT
88,11,SHOP,91,GREENGROCER
89,11,SHOP,92,HAIRDRESSER
90,11,SHOP,93,HEARINGAIDS
91,11,SHOP,94,HIFI
92,11,SHOP,95,JEWELRY
93,11,SHOP,96,KIOSK
94,11,SHOP,97,LAUNDRETTE
95,11,SHOP,98,MARKETPLACE
96,11,SHOP,99,PHONE
97,11,SHOP,100,MOTORCYCLE
98,11,SHOP,101,MUSIC
99,11,SHOP,102,NEWSPAPER
100,11,SHOP,103,PET
101,11,SHOP,104,SHOES
102,11,SHOP,105,SUPERMARKET
103,11,SHOP,106,TOBACCO
104,11,SHOP,107,TOYS
105,11,SHOP,108,VENDINGMASCHINE
106,11,SHOP,109,VIDEORENTAL
107,12,SPORT,110,ARCHERY
108,12,SPORT,111,BASEBALL
109,12,SPORT,112,BASKETBALL
110,12,SPORT,113,BOWLING
111,12,SPORT,114,CANOE
112,12,SPORT,115,CRICKET
113,12,SPORT,116,DIVING
114,12,SPORT,117,FOOTBALL
115,12,SPORT,118,GOLF
116,12,SPORT,119,GYM
117,12,SPORT,120,GYMNASIUM
118,12,SPORT,121,CLIMBING
119,12,SPORT,122,HORSE
120,12,SPORT,123,ICESKATING
121,12,SPORT,124,LEISURECENTER
122,12,SPORT,125,MINIATURGOLF
123,12,SPORT,126,MOTORRACING
124,15,WATER,169,DAM
125,12,SPORT,127,SHOOTING
126,12,SPORT,128,SKATING
127,12,SPORT,129,SKIINGDOWNHILL
128,12,SPORT,130,SNOOKER
129,12,SPORT,131,SOCCER
130,12,SPORT,132,STADIUM
131,12,SPORT,133,SWIMMING
132,12,SPORT,134,TENNIS
133,12,SPORT,135,WATERSKI
134,12,SPORT,136,SURFING
135,13,TOURIST,137,ARCHAELOGICAL
136,13,TOURIST,138,ART
137,13,TOURIST,139,ATTRACTION
138,13,TOURIST,140,BATTLEFIELD
139,13,TOURIST,141,BEACH
140,13,TOURIST,142,CASTLE
141,13,TOURIST,143,CASTLE2
142,13,TOURIST,144,CINEMA
143,13,TOURIST,145,FOUNTAIN
144,13,TOURIST,146,INFORMATION
145,13,TOURIST,147,MEMORIAL
146,13,TOURIST,148,MONUMENT
147,13,TOURIST,149,MUSEUM
148,13,TOURIST,150,NIGHTCLUB
149,13,TOURIST,151,RUINS
150,13,TOURIST,152,THEATRE
151,13,TOURIST,153,THEMEPARK
152,13,TOURIST,156,WINDMILL
153,13,TOURIST,157,WRECK
154,13,TOURIST,158,ZOO
155,14,TRANSPORT,159,TERMINAL
156,14,TRANSPORT,160,AIRPORT
157,14,TRANSPORT,161,BUSSTOP
158,14,TRANSPORT,162,FUEL
159,14,TRANSPORT,163,LIGHTHOUSE
160,14,TRANSPORT,164,MARINA
161,14,TRANSPORT,165,RENTALCAR
162,14,TRANSPORT,166,SUBWAY
163,14,TRANSPORT,167,STATION
164,14,TRANSPORT,168,TRAMSTOP
165,15,WATER,170,TOWER
166,15,WATER,171,WEIR
