,col0,col1,col2
0,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_private_field_values
1,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_private_field_values
2,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_stream_under_test_on_property_values
3,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_stream_under_test_on_property_values
4,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_stream_under_test_on_property_values
5,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
6,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
7,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
8,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
9,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
10,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
11,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_apply_notIn_filter
12,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_apply_notIn_filter
13,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_apply_notIn_filter
14,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_null
15,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_null
16,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_null
17,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_public_field_values
18,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_public_field_values
19,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_public_field_values
20,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_property_not_backed_by_a_field_values
21,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_property_not_backed_by_a_field_values
22,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_property_not_backed_by_a_field_values
23,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_mixed_property_and_field_values
24,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_mixed_property_and_field_values
25,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_mixed_property_and_field_values
26,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_empty
27,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_empty
28,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_fail_if_given_property_or_field_name_is_empty
29,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_property_values
30,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_property_values
31,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterable_under_test_on_nested_property_values
32,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterator_under_test_on_property_values
33,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterator_under_test_on_property_values
34,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_notIn_Test:should_filter_iterator_under_test_on_property_values
35,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_iterable_under_test_on_private_field_values
36,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_iterable_under_test_on_private_field_values
37,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_iterable_under_test_on_private_field_values
38,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_stream_under_test_on_property_values
39,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_stream_under_test_on_property_values
40,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_filter_stream_under_test_on_property_values
41,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
42,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
43,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_filter_is_on_private_field_and_reading_private_field_is_disabled
44,0,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
45,1,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
46,2,21,org.assertj.core.api.iterable.IterableAssert_filteredOn_in_Test:should_fail_if_on_of_the_iterable_element_does_not_have_given_property_or_field
