,col0,col1,col2,col3,col4,col5
0,Caliburn.Micro.Contrib.Converter,EnumLocalizer,Convert,18,3,4
1,Caliburn.Micro.Contrib.Converter,EnumLocalizer,ConvertBack,3,1,4
2,Caliburn.Micro.Contrib.Converter,EnumLocalizer,IsFlag,3,1,1
3,Caliburn.Micro.Contrib.Converter,DialogTypeToSystemIconConverter,Convert,16,3,4
4,Caliburn.Micro.Contrib.Converter,DialogTypeToSystemIconConverter,ConvertBack,3,1,4
5,Caliburn.Micro.Contrib.Decorators,BusyResultDecorator,BusyResultDecorator,4,1,2
6,Caliburn.Micro.Contrib.Decorators,BusyResultDecorator,Execute,8,1,1
7,Caliburn.Micro.Contrib.Decorators,BusyResultDecorator,OnInnerCompleted,5,1,2
8,Caliburn.Micro.Contrib.Decorators,ContinueResultDecorator,ContinueResultDecorator,4,2,2
9,Caliburn.Micro.Contrib.Decorators,ContinueResultDecorator,Execute,4,1,1
10,Caliburn.Micro.Contrib.Decorators,ContinueResultDecorator,InnerCompleted,14,2,2
11,Caliburn.Micro.Contrib.Decorators,ContinueResultDecorator,HandleCancelCompleted,4,1,2
12,Caliburn.Micro.Contrib.Decorators,OverrideCancelResultDecorator,OverrideCancelResultDecorator,2,1,1
13,Caliburn.Micro.Contrib.Decorators,OverrideCancelResultDecorator,InnerCompleted,5,2,2
14,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator,RescueResultDecorator,2,1,3
15,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,RescueResultDecorator,5,2,3
16,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,LogRescuedError,7,1,1
17,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,Execute,11,1,1
18,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,Handle,12,1,1
19,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,InnerCompleted,11,2,2
20,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,Rescue,5,1,1
21,Caliburn.Micro.Contrib.Decorators,RescueResultDecorator<TException>,RescueCompleted,5,1,2
22,Caliburn.Micro.Contrib.Decorators,ResultDecoratorBase,ResultDecoratorBase,4,2,1
23,Caliburn.Micro.Contrib.Decorators,ResultDecoratorBase,Execute,8,1,1
24,Caliburn.Micro.Contrib.Decorators,ResultDecoratorBase,OnCompleted,3,2,1
25,Caliburn.Micro.Contrib.Decorators,ResultDecoratorBase,InnerCompleted,3,1,2
26,Caliburn.Micro.Contrib.Decorators,WorkerThreadResultDecorator,WorkerThreadResultDecorator,4,2,1
27,Caliburn.Micro.Contrib.Decorators,WorkerThreadResultDecorator,Execute,23,1,1
28,Caliburn.Micro.Contrib,ActionExecutionContextExtensions,GetFilters,5,1,1
29,Caliburn.Micro.Contrib,DialogExtensions,AsResult,3,1,1
30,Caliburn.Micro.Contrib,ResultExtensions,AsCoroutine,3,1,1
31,Caliburn.Micro.Contrib,ResultExtensions,Rescue,3,1,1
32,Caliburn.Micro.Contrib,ResultExtensions,Rescue,3,1,1
33,Caliburn.Micro.Contrib,ResultExtensions,WhenCancelled,3,1,1
34,Caliburn.Micro.Contrib,ResultExtensions,BlockingExecute,12,1,2
35,Caliburn.Micro.Contrib,ResultExtensions,OnWorkerThread,3,1,1
36,Caliburn.Micro.Contrib,ResultExtensions,OnWorkerThread,3,1,2
37,Caliburn.Micro.Contrib,ResultExtensions,BeforeActivationDo,4,1,2
38,Caliburn.Micro.Contrib,ResultExtensions,AfterActivationDo,4,1,2
39,Caliburn.Micro.Contrib,ResultExtensions,BeforeClosingDo,4,1,2
40,Caliburn.Micro.Contrib,ResultExtensions,AfterClosingDo,4,1,2
41,Caliburn.Micro.Contrib,ResultExtensions,BeforeActivationDo,4,1,2
42,Caliburn.Micro.Contrib,ResultExtensions,AfterActivationDo,4,1,2
43,Caliburn.Micro.Contrib,ResultExtensions,BeforeClosingDo,4,1,2
44,Caliburn.Micro.Contrib,ResultExtensions,AfterClosingDo,4,1,2
45,Caliburn.Micro.Contrib,ViewLocator,EnableContextFallback,3,1,0
46,Caliburn.Micro.Contrib,ViewLocator,FallbackNameTransform,8,2,2
47,Caliburn.Micro.Contrib,ActionMessage,InvokeAction,26,4,1
48,Caliburn.Micro.Contrib,ActionMessage,EnableFilters,3,1,1
49,Caliburn.Micro.Contrib,Attach,LoadXaml,11,1,1
50,Caliburn.Micro.Contrib,Attach,GetParameterType,3,1,1
51,Caliburn.Micro.Contrib,Attach,EvaluateParameter,25,2,3
52,Caliburn.Micro.Contrib,Attach,CreateParameter,8,2,2
53,Caliburn.Micro.Contrib,Attach,AllowExtraSyntax,48,3,1
54,Caliburn.Micro.Contrib,IBlockingQueue,Enqueue,0,1,1
55,Caliburn.Micro.Contrib,IBlockingQueue,Dequeue,0,1,0
56,Caliburn.Micro.Contrib,IBlockingQueue,Stop,0,1,0
