,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,__C_specific_handler,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
1,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,_amsg_exit,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
2,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,_initterm,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
3,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,_wcsicmp,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
4,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,free,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
5,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,malloc,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
6,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,memcpy,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
7,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,memset,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
8,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,msvcrt.dll,wcscmp,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
9,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,api-ms-win-core-misc-l1-1-0.dll,Sleep,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
10,cmintegrator.dll,45568,3,1382728104,2013-10-25T19:08:24.000Z,imports,api-ms-win-security-lsalookup-l1-1-0.dll,LookupAccountSidLocalW,fada5887652412db48daec20613cd533,eb311cceaf61597799f3b66ef518af7fd896a94cbf6da6093c4be9396c56b9d7,c:\Windows\System32\cmintegrator.dll
