,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,??0exception@@QEAA@AEBV0@@Z,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
1,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,??0exception@@QEAA@XZ,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
2,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,??1exception@@UEAA@XZ,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
3,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,??1type_info@@UEAA@XZ,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
4,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,?terminate@@YAXXZ,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
5,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,?what@exception@@UEBAPEBDXZ,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
6,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,_CxxThrowException,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
7,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,_XcptFilter,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
8,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,__C_specific_handler,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
9,CPFilters.dll,882688,2,2815816916,2059-03-25T11:21:56.000Z,imports,msvcrt.dll,__CxxFrameHandler3,a2db81f4bd386908028d024c6bfc092f,a1772819e1a19b4bccf463625594624f4aa67804118074209a9d7b66d747d12a,c:\Windows\System32\CPFilters.dll
