,col0,col1,col2,col3,col4,col5
0,"org.joda.time.format.DateTimeParserBucket$SavedField#int#compareTo#?,SavedField#488",0.6831300510639733,0.7337993857053429,0.6932639179922473,"compareReverse(iField.getDurationField(),other.getDurationField())<0",_
1,"org.joda.time.chrono.GJChronology#long#getDateTimeMillis#?,int,int,int,int#338",0.641688947919748,0.641688947919748,0.641688947919748,!(instant < iCutoverMillis),_
2,"org.joda.time.chrono.BasicChronology#int#getWeekOfWeekyear#?,long,int#518",0.5516772843673704,0.5516772843673704,0.5516772843673704,getWeeksInYear(year - 1)>=0,_
3,"org.joda.time.LocalDate#int#get#?,DateTimeFieldType#496",0.5516772843673704,0.5516772843673704,0.5516772843673704,fieldType.getField(getChronology()).get(getLocalMillis())>0,_
4,org.joda.time.LocalDate#String#toString#?#1735,0.6831300510639733,0.0,0.5465040408511787,,_
5,"org.joda.time.LocalDate#boolean#isSupported#?,DateTimeFieldType#512",0.5091750772173156,0.5091750772173156,0.4948779629958772,DATE_DURATION_TYPES.contains(durType) || durType.getField(getChronology()).getUnitMillis() >= getChronology().days().getUnitMillis(),_
6,"org.joda.time.field.BaseDurationField#int#compareTo#?,DurationField#150",0.4677071733467426,0.4677071733467426,0.4677071733467427,0<=0,_
7,"org.joda.time.format.DateTimeFormatter#LocalDateTime#parseLocalDateTime#?,String#803",0.4472135954999579,0.4472135954999579,0.4472135954999579,bucket.getZone() == null,_
8,"org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField#int#getMaximumValueForSet#?,long,int#111",0.43495883620084,0.43495883620084,0.43495883620084,value > 52 ? getMaximumValue(instant) : 52>=0,_
9,"org.joda.time.format.DateTimeFormatter#LocalDate#parseLocalDate#?,String#759",0.5291502622129182,0.0,0.4233202097703346,,_
10,"org.joda.time.chrono.GJChronology$CutoverField#long#roundFloor#?,long#853",0.4183300132670378,0.4751909633114914,0.4183300132670377,!(instant < iCutover),_
11,org.joda.time.LocalDateTime#LocalDate#toLocalDate#?#698,0.5188745216627708,0.0,0.4150996173302167,,_
12,org.joda.time.format.DateTimeParserBucket#int#getOffset#?#173,0.4034732923929645,0.4291975376394761,0.4086181414422668,iOffset<=0,_
13,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField#int#getMinimumValue#?#79,0.40824829046386296,0.40824829046386296,0.40824829046386296,1>=0,_
14,"org.joda.time.chrono.GJChronology#boolean#equals#?,Object#404",0.5,0.0,0.4,,_
15,org.joda.time.chrono.GJChronology#GJChronology#getInstanceUTC#?#123,0.4913036844405175,0.0,0.393042947552414,,_
16,"org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField#long#roundFloor#?,long#65",0.3535533905932738,0.4605661864718383,0.3749559497689867,super.roundFloor(instant + 3 * DateTimeConstants.MILLIS_PER_DAY) - 3 * DateTimeConstants.MILLIS_PER_DAY>=0,_
17,"org.joda.time.chrono.GJChronology$CutoverField#int#get#?,long#632",0.3668996928526714,0.3668996928526714,0.3668996928526714,iGregorianField.get(instant)>0,_
18,"org.joda.time.LocalDate#boolean#equals#?,Object#575",0.3668996928526714,0.3668996928526714,0.36141285849977256,iChronology.equals(other.iChronology),_
19,"org.joda.time.DateTimeZone#DateTimeZone#fixedOffsetZone#?,String,int#349",0.42365927286816174,0.42365927286816174,0.35573484893129564,offset == 0,_
20,"org.joda.time.format.DateTimeFormat#void#parsePatternTo#?,DateTimeFormatterBuilder,String#530",0.4364357804719848,0.1259881576697424,0.3491486243775879,,_
21,"org.joda.time.DateTimeZone#String#printOffset#?,int#638",0.3360107525161235,0.4183300132670378,0.3482411337598666,offset / DateTimeConstants.MILLIS_PER_HOUR==offset,_
22,"org.joda.time.chrono.BasicChronology#int#getWeeksInYear#?,int#329",0.34444748191358604,0.34444748191358604,0.3444474819135861,(int)((firstWeekMillis2 - firstWeekMillis1) / DateTimeConstants.MILLIS_PER_WEEK)!=0,_
23,org.joda.time.format.ISODateTimeFormat#DateTimeFormatter#yearMonthDay#?#1326,0.3055050463303894,0.43495883620084,0.3313958043044795,!(ymd == null),_
24,"org.joda.time.chrono.GJChronology#Chronology#withZone#?,DateTimeZone#320",0.3333333333333333,0.3333333333333333,0.3272022455782385,zone == getZone(),_
25,"org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField#int#get#?,long#54",0.320844473959874,0.320844473959874,0.320844473959874,iChronology.getWeekOfWeekyear(instant)!=0,_
26,org.joda.time.format.DateTimeParserBucket#DateTimeZone#getZone#?#152,0.3988620176087328,0.0,0.3190896140869863,,_
27,org.joda.time.chrono.GJChronology#int#getMinimumDaysInFirstWeek#?#393,0.303488489333442,0.303488489333442,0.303488489333442,iGregorianChronology.getMinimumDaysInFirstWeek()>0,_
28,"org.joda.time.chrono.GJChronology#GJChronology#getInstance#?,DateTimeZone,ReadableInstant,int#204",0.303488489333442,0.303488489333442,0.303488489333442,--i >= 0,_
29,"org.joda.time.chrono.BasicChronology#long#getFirstWeekOfYearMillis#?,int#344",0.28529870107872785,0.3232299675777271,0.2928849543785277,jan1millis + (8 - jan1dayOfWeek) * (long)DateTimeConstants.MILLIS_PER_DAY>=0,_
30,"org.joda.time.DateTimeZone#DateTimeZone#forOffsetMillis#?,int#283",0.3634218921558155,0.0,0.2907375137246524,,_
31,"org.joda.time.LocalDate#?#LocalDate#?,long,Chronology#285",0.2686353447586677,0.3307189138830738,0.2810520585835489,chronology.dayOfMonth().roundFloor(localMillis)==localMillis,_
32,"org.joda.time.DateTimeFieldType$StandardDateTimeFieldType#DateTimeField#getField#?,Chronology#504",0.3387537429470791,0.0,0.2710029943576633,,_
33,org.joda.time.chrono.GJChronology$CutoverField#DurationField#getRangeDurationField#?#755,0.3360107525161235,0.0,0.2688086020128988,,_
34,org.joda.time.chrono.GJChronology$CutoverField#DurationField#getDurationField#?#751,0.3333333333333333,0.0,0.26666666666666666,,_
35,"org.joda.time.chrono.BasicChronology#int#getWeekOfWeekyear#?,long#508",0.2632620950556105,0.2632620950556105,0.2632620950556105,"getWeekOfWeekyear(instant,getYear(instant))!=0",_
36,org.joda.time.chrono.GJChronology#Chronology#withUTC#?#307,0.3281650616569468,0.0,0.26253204932555746,,_
37,org.joda.time.format.ISODateTimeFormat#DateTimeFormatter#date#?#854,0.3232299675777271,0.0,0.2585839740621817,,_
38,org.joda.time.field.DecoratedDurationField#long#getUnitMillis#?#101,0.25819888974716115,0.25819888974716115,0.25819888974716115,iField.getUnitMillis()!=0,_
39,"org.joda.time.chrono.GJChronology$CutoverField#long#set#?,long,int#724",0.21971768720102056,0.3818813079129867,0.2521504113434138,instant>0,_
40,"org.joda.time.chrono.BasicChronology#int#getWeekyear#?,long#498",0.24743582965269675,0.24743582965269675,0.2474358296526968,getYear(instant - (2 * DateTimeConstants.MILLIS_PER_WEEK))!=0,_
41,"org.joda.time.format.DateTimeParserBucket#int#compareReverse#?,DurationField,DurationField#503",0.19296124624699,0.5773502691896257,0.2467360785007039,-a.compareTo(b)==0,_
42,org.joda.time.chrono.GJChronology#DateTimeZone#getZone#?#293,0.2545875386086578,0.2545875386086578,0.24413586433759074,!((base=getBase()) != null),_
43,org.joda.time.chrono.GJChronology#Instant#getGregorianCutover#?#384,0.303488489333442,0.0,0.2427907914667536,,_
44,org.joda.time.Instant#Instant#toInstant#?#131,0.30151134457776363,0.0,0.2412090756622109,,_
45,"org.joda.time.base.AbstractInstant#boolean#equals#?,Object#260",0.299572344757639,0.299572344757639,0.2396578758061112,,_
46,"org.joda.time.format.DateTimeFormatterBuilder$Composite#void#printTo#?,StringBuffer,ReadablePartial,Locale#2551",0.2385593618068489,0.2385593618068489,0.2385593618068489,locale == null,_
47,"org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber#void#printTo#?,StringBuffer,ReadablePartial,Locale#1427",0.23664319132398465,0.23664319132398465,0.2366431913239847,partial.isSupported(iFieldType),_
48,"org.joda.time.DateTimeUtils#DateTimeZone#getZone#?,DateTimeZone#269",0.24779731389167606,0.24779731389167606,0.2366423321170323,!(zone == null),_
49,"org.joda.time.LocalDateTime#?#LocalDateTime#?,long,Chronology#277",0.2320477404461285,0.2545875386086578,0.2365557000786344,"chronology.getZone().getMillisKeepLocal(DateTimeZone.UTC,instant)<=instant",_
50,org.joda.time.chrono.BasicChronology#int#getMinimumDaysInFirstWeek#?#185,0.2357022603955159,0.2357022603955159,0.2357022603955159,iMinDaysInFirstWeek>=0,_
51,"org.joda.time.format.DateTimeFormatter#void#printTo#?,StringBuffer,ReadablePartial#532",0.23477246481693814,0.23477246481693814,0.23477246481693814,!(partial == null),_
52,"org.joda.time.chrono.BasicWeekyearDateTimeField#long#set#?,long,int#180",0.2672612419124244,0.2672612419124244,0.21380899352993954,,_
53,"org.joda.time.format.DateTimeFormat#DateTimeFormatter#createFormatterForPattern#?,String#674",0.21048467276349228,0.20982172726556325,0.20982172726556325,!(pattern == null || pattern.length() == 0),_
54,org.joda.time.LocalDate#long#getLocalMillis#?#548,0.207231236246068,0.2160246899469287,0.2089899269862401,iLocalMillis>0,_
55,org.joda.time.LocalDateTime#long#getLocalMillis#?#586,0.19451950503185492,0.20659846763533435,0.19693529755255085,iLocalMillis>0,_
56,"org.joda.time.DateTimeZone#long#getMillisKeepLocal#?,DateTimeZone,long#1031",0.18755233775398514,0.20597146021777488,0.1912361622467431,oldInstant>=0,_
57,"org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral#void#printTo#?,StringBuffer,ReadablePartial,Locale#1161",0.2385593618068489,0.0,0.1908474894454792,,_
58,"org.joda.time.format.DateTimeFormatter#String#print#?,ReadablePartial#612",0.2357022603955159,0.0,0.1885618083164127,,_
59,"org.joda.time.chrono.BasicMonthOfYearDateTimeField#long#roundFloor#?,long#345",0.18661690879115475,0.19451950503185492,0.1881974280392948,"iChronology.getYearMonthMillis(year,month)>0",_
60,"org.joda.time.format.DateTimeFormatter#DateTimeFormatter#withChronology#?,Chronology#255",0.196116135138184,0.196116135138184,0.18493605243484545,!(iChrono == chrono),_
61,"org.joda.time.LocalDate#?#LocalDate#?,int,int,int,Chronology#399",0.2204792759220492,0.0,0.17638342073763938,,_
62,"org.joda.time.chrono.BasicWeekyearDateTimeField#long#roundFloor#?,long#239",0.16198477414681164,0.22237479499833035,0.1740627783171154,instant>=0,_
63,"org.joda.time.format.DateTimeFormat#DateTimeFormatter#forPattern#?,String#170",0.20982172726556325,0.0,0.1678573818124506,,_
64,"org.joda.time.chrono.BasicChronology#long#getDateTimeMillis#?,int,int,int,int#159",0.1578322908294426,0.207231236246068,0.16771207991276768,"getDateMidnightMillis(year,monthOfYear,dayOfMonth) + millisOfDay>0",_
65,org.joda.time.tz.FixedDateTimeZone#int#hashCode#?#102,0.1656833739159028,0.16766767666785626,0.1660802344662935,getID().hashCode() + 37 * iStandardOffset + 31 * iWallOffset>0,_
66,"org.joda.time.format.DateTimeFormatterBuilder$CharacterLiteral#int#parseInto#?,DateTimeParserBucket,String,int#1192",0.16376789481350584,0.16376789481350584,0.16376789481350584,position + 1>=0,_
67,"org.joda.time.format.DateTimeParserBucket$SavedField#long#set#?,long,boolean#473",0.1647172818672541,0.16868694244915794,0.1637591573493518,millis>0,_
68,"org.joda.time.format.DateTimeParserBucket#void#sort#?,SavedField[],int#402",0.16252721107440024,0.16252721107440024,0.16252721107440024,i < high,_
69,"org.joda.time.format.DateTimeParserBucket#long#computeMillis#?,boolean,String#344",0.17483616785299216,0.17483616785299216,0.16252721107440024,"!(compareReverse(first,months) >= 0 && compareReverse(first,days) <= 0)",GT
70,"org.joda.time.chrono.BasicChronology#long#getYearMonthMillis#?,int,int#373",0.1607179464234876,0.16600920190793714,0.16177619752037753,millis>0,_
71,org.joda.time.LocalDate#Chronology#getChronology#?#557,0.1994310088043664,0.0,0.15954480704349314,,_
72,"org.joda.time.format.DateTimeFormatter#Chronology#selectChronology#?,Chronology#917",0.1966571461940076,0.1966571461940076,0.15732571695520609,,_
73,"org.joda.time.format.DateTimeFormatterBuilder$NumberFormatter#int#parseInto#?,DateTimeParserBucket,String,int#1289",0.17521916101261562,0.17521916101261562,0.1572458507346789,c < '0' || c > '9',_
74,"org.joda.time.format.DateTimeParserBucket#void#saveField#?,SavedField#252",0.1548308843213331,0.1548308843213331,0.1548308843213331,!(savedFieldsCount == savedFields.length || iSavedFieldsShared),_
75,"org.joda.time.format.DateTimeFormatterBuilder$Composite#int#parseInto#?,DateTimeParserBucket,String,int#2593",0.15224587990162447,0.15563243006262298,0.15292318993382414,position>0,_
76,org.joda.time.LocalDateTime#Chronology#getChronology#?#595,0.19044534662683013,0.0,0.15235627730146412,,_
77,org.joda.time.format.DateTimeFormatter#DateTimeParser#requireParser#?#901,0.14860019827525398,0.14860019827525398,0.14860019827525398,!(parser == null),_
78,"org.joda.time.field.PreciseDurationDateTimeField#int#getMaximumValueForSet#?,long,int#163",0.136504726557987,0.136504726557987,0.136504726557987,getMaximumValue(instant)!=0,_
79,"org.joda.time.format.FormatUtils#void#appendPaddedInteger#?,StringBuffer,int,int#82",0.13018891098082386,0.13018891098082386,0.130063048543564,value < 10000,_
80,"org.joda.time.chrono.BasicWeekyearDateTimeField#int#get#?,long#60",0.12838814775327387,0.12838814775327387,0.12838814775327387,iChronology.getWeekyear(instant)>=0,_
81,"org.joda.time.format.DateTimeParserBucket$SavedField#?#SavedField#?,DateTimeField,int#453",0.1548308843213331,0.0,0.12386470745706647,,_
82,"org.joda.time.format.DateTimeParserBucket#void#saveField#?,DateTimeFieldType,int#234",0.1548308843213331,0.0,0.12386470745706647,,_
83,org.joda.time.chrono.GJDayOfWeekDateTimeField#int#getMaximumValue#?#112,0.12298800925361815,0.12298800925361815,0.12298800925361815,DateTimeConstants.SUNDAY>=0,_
84,org.joda.time.chrono.GJDayOfWeekDateTimeField#int#getMinimumValue#?#103,0.12227087189088336,0.12227087189088336,0.12227087189088336,DateTimeConstants.MONDAY!=0,_
85,"org.joda.time.format.DateTimeFormatter#?#DateTimeFormatter#?,DateTimePrinter,DateTimeParser,Locale,boolean,Chronology,DateTimeZone,Integer,int#127",0.15124753549550504,0.0,0.12099802839640406,,_
86,"org.joda.time.field.PreciseDurationDateTimeField#long#roundFloor#?,long#93",0.1200137166371826,0.12101384823413865,0.12021374295657382,instant - instant % iUnitMillis!=0,_
87,org.joda.time.format.DateTimeFormatterBuilder$Composite#int#estimatePrintedLength#?#2504,0.11903797917400125,0.11903797917400125,0.11903797917400127,iPrintedLengthEstimate>0,_
88,org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField#long#getUnitMillis#?#160,0.11903797917400125,0.11903797917400125,0.11903797917400127,iUnitMillis>=0,_
