,col0,col1,col2,col3,col4,col5,col6
0,4,8_1,2017-01-15,73.78300102256456,,-1,1
1,4,8_1,2017-01-16,69.47118833390809,,-1,1
2,4,8_1,2017-01-17,61.311970927924264,,-1,1
3,4,8_1,2017-01-18,55.980433070421505,,-1,1
4,4,8_1,2017-01-19,69.11596799403655,,-1,1
5,4,8_1,2017-01-20,48.7713959324995,,-1,1
6,4,8_1,2017-01-21,38.6686258629291,,-1,1
7,4,8_1,2017-01-22,54.0019380547099,,-1,1
8,4,8_1,2017-01-23,63.93334180349449,,-1,1
9,4,8_1,2017-01-24,66.4640539407104,,-1,1
10,4,8_1,2017-01-25,42.34268536902145,,-1,1
11,4,8_1,2017-01-26,52.35875552402649,,-1,1
12,4,8_1,2017-01-27,56.814247705496435,,-1,1
13,4,8_1,2017-01-28,59.701315863860394,,-1,1
14,4,8_1,2017-01-29,82.54225541738512,,-1,1
15,4,8_1,2017-01-30,47.91941302752174,,-1,1
16,4,8_1,2017-01-31,71.89651680916785,,-1,1
17,4,8_1,2017-02-01,42.543075080872725,,-1,1
18,4,8_1,2017-02-02,41.16236457123564,,-1,1
19,4,8_1,2017-02-03,33.90316202469816,,-1,1
20,4,8_1,2017-02-04,50.44682855805581,,-1,1
21,4,8_1,2017-02-05,42.07714705750761,,-1,1
22,4,8_1,2017-02-06,41.42143735599967,,-1,1
23,4,8_1,2017-02-07,39.8938403494286,,-1,1
24,4,8_1,2017-02-08,106.03647522190724,,-1,1
25,4,8_1,2017-02-09,33.59172895348013,,-1,1
26,4,8_1,2017-02-10,48.150064128081894,,-1,1
27,4,8_1,2017-02-11,40.77714509085549,,-1,1
28,4,8_1,2017-02-12,47.08446577015221,,-1,1
29,4,8_1,2017-02-13,33.04600782693902,,-1,1
30,4,8_1,2017-02-14,41.51390646065407,,-1,1
31,4,8_1,2017-02-15,40.04684680222321,,-1,1
32,4,8_1,2017-02-16,69.63849313427487,,-1,1
33,4,8_1,2017-02-17,32.20829068608218,,-1,1
34,4,8_1,2017-02-18,42.302879021318496,,-1,1
35,4,8_1,2017-02-19,40.87851685486053,,-1,1
36,4,8_1,2017-02-20,71.72883920708206,,-1,1
37,4,8_1,2017-02-21,40.02872645092485,,-1,1
38,4,8_1,2017-02-22,98.06809931312016,,-1,1
39,4,8_1,2017-02-23,94.08348608074628,,-1,1
40,4,8_1,2017-02-24,35.55305199340046,,-1,1
41,4,8_1,2017-02-25,42.98272281447895,,-1,1
