,col0,col1,col2,col3,col4,col5
0,Long Parameter List,CocosSharp,CCActionTween,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCActionTween,The method has 5 parameters. Parameters: duration' key' from' to' tweenAction
1,Long Parameter List,CocosSharp,CCAffineTransform,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCAffineTransform,The method has 7 parameters. Parameters: a' b' c' d' tx' ty' tz
2,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawCubicBezier,The method has 7 parameters. Parameters: origin' control1' control2' destination' segments' lineWidth' color
3,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawEllipse,The method has 6 parameters. Parameters: x' y' width' height' lineWidth' color
4,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawLine,The method has 5 parameters. Parameters: from' to' lineWidth' color' lineCap
5,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawPolygon,The method has 6 parameters. Parameters: verts' count' fillColor' borderWidth' borderColor' closePolygon
6,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawPolygon,The method has 6 parameters. Parameters: verts' count' fillColor' borderWidth' borderColor' closePolygon
7,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawQuadBezier,The method has 6 parameters. Parameters: origin' control' destination' segments' lineWidth' color
8,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawSegment,The method has 5 parameters. Parameters: from' to' radius' color' lineCap
9,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawSegment,The method has 5 parameters. Parameters: from' to' radius' color' lineCap
10,Long Parameter List,CocosSharp,CCDrawNode,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,DrawSolidArc,The method has 5 parameters. Parameters: pos' radius' startAngle' sweepAngle' color
11,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 6 parameters. Parameters: str' fntFile' dimensions' labelFormat' imageOffset' texture
12,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 5 parameters. Parameters: str' fntFile' dimensions' hAlignment' vAlignement
13,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 7 parameters. Parameters: str' fntFile' dimensions' hAlignment' vAlignment' imageOffset' texture
14,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 5 parameters. Parameters: str' fntFile' size' dimensions' labelFormat
15,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 7 parameters. Parameters: str' fntFile' size' dimensions' labelFormat' imageOffset' texture
16,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 5 parameters. Parameters: str' fntFile' size' alignment' imageOffset
17,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 6 parameters. Parameters: str' fntFile' size' alignment' imageOffset' texture
18,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabel,The method has 7 parameters. Parameters: str' fntFile' size' hAlignment' vAlignment' imageOffset' texture
19,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,InitBMFont,The method has 7 parameters. Parameters: theString' fntFile' dimensions' hAlignment' vAlignment' imageOffset' texture
20,Long Parameter List,CocosSharp,CCLabel,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,InitSpriteFont,The method has 7 parameters. Parameters: theString' fntFile' fontSize' dimensions' labelFormat' imageOffset' texture
21,Long Parameter List,CocosSharp,CCLabelAtlas,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabelAtlas,The method has 5 parameters. Parameters: label' texture' itemWidth' itemHeight' startCharMap
22,Long Parameter List,CocosSharp,CCLabelAtlas,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCLabelAtlas,The method has 5 parameters. Parameters: label' charMapFile' itemWidth' itemHeight' startCharMap
23,Long Parameter List,CocosSharp,CCMenuItemLabelAtlas,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCMenuItemLabelAtlas,The method has 5 parameters. Parameters: value' charMapFile' itemWidth' itemHeight' startCharMap
24,Long Parameter List,CocosSharp,CCMenuItemLabelAtlas,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCMenuItemLabelAtlas,The method has 7 parameters. Parameters: value' charMapFile' itemWidth' itemHeight' startCharMap' updatable' target
25,Long Parameter List,CocosSharp,CCMotionStreak,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCMotionStreak,The method has 5 parameters. Parameters: fade' minSegIn' strokeIn' color' texture
26,Long Parameter List,CocosSharp,CCMotionStreak,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCMotionStreak,The method has 5 parameters. Parameters: fade' minSeg' stroke' color' path
27,Long Parameter List,CocosSharp,CCOrbitCamera,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCOrbitCamera,The method has 7 parameters. Parameters: t' radius' deltaRadius' angleZ' deltaAngleZ' angleX' deltaAngleX
28,Long Parameter List,CocosSharp,CCPoint,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,LineIntersect,The method has 6 parameters. Parameters: A' B' C' D' S' T
29,Long Parameter List,CocosSharp,CCRenderTexture,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCRenderTexture,The method has 5 parameters. Parameters: contentSize' textureSizeInPixels' colorFormat' depthFormat' usage
30,Long Parameter List,CocosSharp,CCRenderTexture,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,BeginWithClear,The method has 6 parameters. Parameters: r' g' b' a' depth' stencil
31,Long Parameter List,CocosSharp,CCRipple3D,C:\research\architectureSmells\repos\mono_CocosSharp\PCL\CocosSharpPCLShared\CocosSharpAPI.cs,CCRipple3D,The method has 6 parameters. Parameters: duration' gridSize' position' radius' waves' amplitude
