,col0,col1,col2,col3,col4,col5
0,Long Statement,PPPDDD.Chap23.EventSourcing.EventStoreDemo,GetEventStore,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\GetEventStore.cs,GetStream,"The length of the statement  ""            var events = esConn.ReadStreamEventsForward(StreamName(streamName)' fromVersion' amount' false); // last param not important here "" is 129."
1,Long Statement,PPPDDD.Chap23.EventSourcing.EventStoreDemo,GetEventStore,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\GetEventStore.cs,RebuildEvent,"The length of the statement  ""            var rebuiltEvent = JsonConvert.DeserializeObject(Encoding.UTF8.GetString(data)' Type.GetType((string)typeOfDomainEvent)); "" is 121."
2,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,GetEventStore,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\GetEventStore.cs,StreamName,The following statement contains a magic number: var sp = streamName.Split(new []{ '-' }' 2);
3,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: var startOfDay = new DateTime(2014' 06' 03);
4,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: var startOfDay = new DateTime(2014' 06' 03);
5,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: var startOfDay = new DateTime(2014' 06' 03);
6,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: account1.TopUp(new Money(5)' TestClock(startOfDay.AddHours(10)));
7,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: account1.TopUp(new Money(5)' TestClock(startOfDay.AddHours(10)));
8,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: account1.Record(PhoneCall(startOfDay.AddHours(10.5)' 5)' Cost()' null);
9,Magic Number,PPPDDD.Chap23.EventSourcing.EventStoreDemo,ImportTestData,D:\research\architectureSmells\repos\elbandit_PPPDDD\22 - Event Sourcing\PPPDDD.Chap23.EventSourcing.EventStoreDemo\ImportTestData.cs,SimulateCustomerActivityFor3rdJune,The following statement contains a magic number: account1.Record(PhoneCall(startOfDay.AddHours(10.5)' 5)' Cost()' null);
