,col0,col1,col2,col3,col4
0,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Transaminases GPT (37°C)(Serum)') , null , now() 
1,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Transaminases G0T (37°C)(Serum)') , null , now() 
2,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Glucose(Plasma)') , null , now() 
3,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Créatinine(Serum)') , null , now() 
4,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Amylase(Serum)') , null , now() 
5,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Albumine recherche miction(Urines)') , null , now() 
6,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Cholestérol total(Serum)') , null , now() 
7,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Cholestérol HDL(Serum)') , null , now() 
8,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Bilan Biochimique') , (select id from test where description = 'Triglycérides(Serum)') , null , now() 
9,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Numération des globules blancs(Sang total)') , null , now() 
10,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Numération des globules rouges(Sang total)') , null , now() 
11,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Hémoglobine(Sang total)') , null , now() 
12,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Hémotocrite(Sang total)') , null , now() 
13,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Volume Globulaire Moyen(Sang total)') , null , now() 
14,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Teneur Corpusculaire Moyenne en Hémoglobine(Sang total)') , null , now() 
15,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Concentration Corpusculaire Moyenne en Hémoglobine(Sang total)') , null , now() 
16,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Plaquette(Sang total)') , null , now() 
17,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires Neutrophiles (%)(Sang total)') , null , now() 
18,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires Neutrophiles (Abs)(Sang total)') , null , now() 
19,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires Eosinophiles (%)(Sang total)') , null , now() 
20,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires Eosinophiles (Abs)(Sang total)') , null , now() 
21,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires basophiles (%)(Sang total)') , null , now() 
22,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Polynucléaires basophiles (Abs)(Sang total)') , null , now() 
23,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Lymphocytes (%)(Sang total)') , null , now() 
24,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Lymphocytes (Abs)(Sang total)') , null , now() 
25,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Monocytes (%)(Sang total)') , null , now() 
26,nextval( 'panel_item_seq' ) , (select id from panel where name = 'NFS') , (select id from test where description = 'Monocytes (Abs)(Sang total)') , null , now() 
27,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Typage lymphocytaire') , (select id from test where description = 'Dénombrement des lymphocytes CD4 (mm3)(Sang total)') , null , now() 
28,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Typage lymphocytaire') , (select id from test where description = 'Dénombrement des lymphocytes  CD4 (%)(Sang total)') , null , now() 
29,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Serologie VIH') , (select id from test where description = 'Western blot VIH(Serum)') , null , now() 
30,nextval( 'panel_item_seq' ) , (select id from panel where name = 'Serologie VIH') , (select id from test where description = 'Western blot VIH(Plasma)') , null , now() 
