,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
0,0,21801105,1610612756,PHX,Phoenix,1628969,Mikal Bridges,F,,31:29,92.2,94.0,119.3,123.1,-27.2,-29.0,0.048,0.5,11.1,0.031,0.125,0.071,22.2,0.0,0.085,0.11,0.11199999999999999,103.22,100.62,83.85,67,-0.013000000000000001
1,1,21801105,1610612756,PHX,Phoenix,1627733,Dragan Bender,F,,23:00,98.5,100.0,115.0,112.8,-16.6,-12.8,0.0,0.0,0.0,0.0,0.158,0.079,0.0,0.75,0.6940000000000001,0.057,0.057,96.83,97.04,80.87,46,0.036000000000000004
2,2,21801105,1610612756,PHX,Phoenix,1629028,Deandre Ayton,C,,31:14,87.7,89.2,112.6,109.1,-24.9,-19.9,0.0,0.0,0.0,0.034,0.25,0.132,30.0,0.5710000000000001,0.605,0.145,0.149,99.99,100.67,83.89,65,0.09
3,3,21801105,1610612756,PHX,Phoenix,1626164,Devin Booker,G,,41:06,104.3,105.9,120.2,119.8,-16.0,-13.9,0.364,0.67,7.8,0.027000000000000003,0.083,0.055,11.8,0.632,0.711,0.495,0.498,100.44,99.85,83.21,85,0.255
4,4,21801105,1610612756,PHX,Phoenix,1629001,De'Anthony Melton,G,,22:15,91.8,91.8,119.9,118.8,-28.2,-26.9,0.067,0.5,20.0,0.0,0.17600000000000002,0.08800000000000001,40.0,0.0,0.0,0.078,0.08,104.15,104.63,87.19,49,-0.012
5,5,21801105,1610612756,PHX,Phoenix,203584,Troy Daniels,,,27:28,92.4,92.9,127.7,130.4,-35.3,-37.5,0.0,0.0,0.0,0.071,0.12,0.094,20.0,0.43799999999999994,0.43799999999999994,0.149,0.153,99.12,97.86,81.55,56,0.047
6,6,21801105,1610612756,PHX,Phoenix,1626158,Richaun Holmes,,,9:23,76.9,70.0,152.9,172.2,-75.9,-102.2,0.33299999999999996,0.5,20.0,0.28600000000000003,0.1,0.17600000000000002,40.0,0.5,0.5,0.174,0.18899999999999997,98.4,97.18,80.98,20,0.015
7,7,21801105,1610612756,PHX,Phoenix,1629034,Ray Spalding,,,13:05,92.3,86.2,133.6,125.0,-41.3,-38.8,0.0,0.0,0.0,0.077,0.214,0.14800000000000002,50.0,0.0,0.0,0.059000000000000004,0.062,97.74,104.56,87.13,29,0.009000000000000001
8,8,21801105,1610612756,PHX,Phoenix,1629059,Elie Okobo,,,26:38,83.6,81.8,138.6,134.5,-55.0,-52.7,0.28600000000000003,4.0,36.4,0.031,0.055999999999999994,0.04,9.1,0.33299999999999996,0.33299999999999996,0.10800000000000001,0.113,96.64,99.12,82.6,55,0.027999999999999997
9,9,21801105,1610612756,PHX,Phoenix,202690,Jimmer Fredette,,,14:22,63.6,66.7,141.2,138.2,-77.6,-71.6,0.25,0.5,6.7,0.0,0.077,0.028999999999999998,13.3,0.1,0.255,0.4,0.39299999999999996,113.4,111.93,93.27,33,-0.07
10,10,21801105,1610612756,PHX,Phoenix,2037,Jamal Crawford,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,11,21801105,1610612762,UTA,Utah,204060,Joe Ingles,F,,29:51,139.3,140.7,107.6,108.5,31.7,32.2,0.259,2.33,33.3,0.0,0.04,0.022000000000000002,14.3,0.636,0.636,0.20600000000000002,0.207,95.74,94.87,79.06,59,0.106
12,12,21801105,1610612762,UTA,Utah,202324,Derrick Favors,F,,24:53,128.0,124.5,93.6,95.7,34.4,28.7,0.294,0.0,27.8,0.222,0.19,0.205,0.0,0.6920000000000001,0.6920000000000001,0.23199999999999998,0.23800000000000002,92.32,92.59,77.16,49,0.24600000000000002
