,col0,col1,col2,col3,col4,col5,col6
0,7.0,10.0,3.2675,3.576923077,3.0,C,B
1,7.0,-1.0,3.214285714,3.214285714,3.0,C+,B-
2,10.0,-1.0,4.0,4.0,3.0,A-,A-
3,4.0,-1.0,2.08,2.08,2.0,B,C
4,10.0,-1.0,2.5266666669999998,2.5266666669999998,2.0,C-,C+
5,7.0,-1.0,2.666666667,2.666666667,3.0,C,C+
6,10.0,10.0,3.580645161,3.3529411760000003,3.0,A,B+
7,5.0,-1.0,2.766666667,2.766666667,3.0,F,C+
8,10.0,-1.0,3.4666666669999997,3.4666666669999997,3.0,B,B
9,9.0,10.0,3.662068966,3.623076923,3.0,B+,B+
10,4.0,-1.0,1.7416666669999998,1.7416666669999998,1.0,C-,C-
11,4.0,-1.0,2.253333333,2.253333333,2.0,B-,C
12,7.0,-1.0,1.5,1.5,1.0,B,C-
13,7.0,-1.0,3.8,3.8,3.0,B,B+
14,0.0,-1.0,2.518181818,2.518181818,2.0,D,B-
15,7.0,-1.0,2.673333333,2.673333333,2.0,B,C+
16,7.0,-1.0,2.7,2.7,3.0,B,C+
17,6.0,-1.0,2.8,2.8,3.0,B,C+
18,9.0,-1.0,3.330769231,3.330769231,3.0,A-,B
19,4.0,-1.0,2.5333333330000003,2.5333333330000003,3.0,B-,C+
20,10.0,-1.0,4.0,4.0,3.0,A,A-
21,7.0,-1.0,3.4375,3.4375,3.0,B,B
22,7.0,-1.0,3.428571429,3.428571429,3.0,A,B
23,10.0,-1.0,3.764705882,3.764705882,3.0,A,B+
24,7.0,-1.0,3.4666666669999997,3.4666666669999997,3.0,B,B
25,0.0,-1.0,2.285714286,2.285714286,2.0,D,B-
26,1.0,-1.0,2.664285714,2.664285714,2.0,C,B-
27,8.0,-1.0,2.673913043,3.1125,3.0,D+,C+
28,7.0,-1.0,2.887878788,3.1,3.0,C-,B-
29,8.0,-1.0,3.84,3.78,3.0,B,B+
30,7.0,-1.0,2.175,2.7642857139999997,3.0,D,C
31,5.0,-1.0,2.9125,2.9125,3.0,B,C+
32,4.0,10.0,2.23,2.384615385,2.0,C,C+
33,9.0,-1.0,3.1375,3.1375,3.0,B+,B-
34,7.0,-1.0,1.214285714,1.214285714,2.0,B-,D+
35,6.0,-1.0,2.875,2.875,2.0,C-,C+
36,10.0,-1.0,3.4711538460000004,3.635294118,3.0,C,B+
37,10.0,-1.0,3.535294118,3.535294118,3.0,C,B+
38,4.0,-1.0,2.125,2.125,2.0,D,C
39,7.0,-1.0,2.68,2.68,3.0,C-,C+
40,4.0,9.0,2.7625,2.7625,3.0,C+,C+
41,7.0,4.0,2.057142857,2.947368421,3.0,C-,C-
42,7.0,10.0,3.222222222,3.230769231,3.0,B-,B
43,10.0,-1.0,2.335616438,2.357142857,2.0,B-,C+
44,10.0,-1.0,2.9038461539999996,3.553846154,3.0,A,B-
45,10.0,-1.0,3.6379310339999997,3.70625,3.0,A-,B+
46,7.0,-1.0,3.428571429,3.428571429,3.0,B+,B
47,4.0,-1.0,1.7416666669999998,1.7416666669999998,2.0,C,C-
48,10.0,-1.0,4.0,4.0,3.0,A,A-
49,7.0,-1.0,3.233333333,3.233333333,3.0,A-,B-
50,7.0,10.0,3.8125,3.8125,3.0,B,B
51,7.0,10.0,3.56875,3.56875,3.0,B+,B
52,7.0,-1.0,3.3125,3.3125,3.0,B-,B
53,6.0,10.0,3.6875,3.6875,3.0,B,B
54,10.0,10.0,3.571428571,3.571428571,3.0,B+,A-
55,10.0,-1.0,2.474418605,2.76,2.0,D,C+
56,10.0,-1.0,3.8125,3.8125,3.0,A,B+
57,10.0,-1.0,2.866666667,2.866666667,2.0,B,B-
58,10.0,-1.0,2.566666667,2.566666667,2.0,B,C+
59,7.0,-1.0,3.5764705880000003,3.5764705880000003,3.0,B,B
60,10.0,-1.0,2.509090909,2.5,2.0,C,C+
61,7.0,-1.0,2.933333333,2.933333333,2.0,B,B-
62,10.0,-1.0,3.5333333330000003,3.5333333330000003,3.0,A,B+
63,10.0,-1.0,4.0,4.0,3.0,A,A-
64,9.0,10.0,3.925,3.925,3.0,B,B+
65,10.0,10.0,2.875,2.875,3.0,C,A-
66,5.0,-1.0,2.46,2.46,2.0,B+,C+
67,4.0,7.0,2.01754386,2.384615385,2.0,C-,C
68,4.0,-1.0,1.965934066,1.3,1.0,F,C
69,4.0,-1.0,2.4285714290000002,2.4285714290000002,3.0,C-,C+
70,4.0,7.0,2.75,2.75,3.0,C+,C
71,10.0,-1.0,3.583333333,3.583333333,3.0,B-,B+
72,4.0,-1.0,1.733333333,1.733333333,2.0,C,C
73,4.0,4.0,2.625,2.625,3.0,C,C
74,10.0,-1.0,3.925,3.925,3.0,A,A-
75,4.0,10.0,3.176470588,3.176470588,3.0,C-,B-
76,10.0,-1.0,1.9571428569999998,2.766666667,3.0,D,C
77,4.0,10.0,3.083333333,3.083333333,3.0,B,B-
78,9.0,-1.0,3.042857143,3.042857143,3.0,B,B-
79,7.0,-1.0,3.625,3.625,3.0,C,B
80,7.0,-1.0,3.3,3.3,3.0,A-,B
81,7.0,-1.0,2.9806451610000004,3.023529412,3.0,C-,B-
82,7.0,10.0,3.44375,3.44375,3.0,B-,B
83,10.0,-1.0,4.0,4.0,3.0,A-,A-
84,9.0,-1.0,3.752941176,3.8411764710000003,3.0,A,B+
85,10.0,-1.0,3.75,3.75,3.0,A-,B+
86,4.0,-1.0,2.866666667,2.866666667,3.0,C,C+
87,10.0,-1.0,3.0,3.0,2.0,D,B-
88,10.0,-1.0,3.625,3.625,3.0,A,B+
89,4.0,-1.0,3.176923077,3.176923077,3.0,A-,B-
90,4.0,-1.0,2.16875,2.16875,2.0,C+,C
91,4.0,4.0,1.4,1.4,2.0,B-,C-
92,4.0,-1.0,2.4,2.5714285709999998,3.0,B-,C+
93,10.0,-1.0,3.594117647,3.594117647,3.0,B,B+
94,7.0,10.0,3.50625,3.50625,3.0,C,B
95,4.0,-1.0,2.186666667,2.186666667,2.0,C-,C
96,7.0,-1.0,2.91875,2.91875,3.0,D,B-
97,7.0,-1.0,2.0,2.0,2.0,C-,C
98,10.0,-1.0,3.563888889,3.4055555560000004,3.0,B,B+
99,7.0,-1.0,2.5333333330000003,2.5333333330000003,2.0,C-,C+
100,7.0,-1.0,3.670731707,3.375,3.0,B-,B
101,7.0,-1.0,2.8,2.8,3.0,C,C+
102,7.0,-1.0,2.733333333,2.733333333,2.0,C+,C+
103,0.0,4.0,1.8,1.8,2.0,C,C+
104,10.0,-1.0,3.4,3.4,3.0,B-,B
105,7.0,-1.0,2.9125,2.9125,3.0,B-,B-
106,8.0,10.0,1.653846154,1.653846154,2.0,A-,B-
107,4.0,10.0,3.60625,3.60625,3.0,B,B-
108,7.0,-1.0,2.9933333330000003,2.9933333330000003,3.0,B,B-
109,7.0,-1.0,3.0625,3.0625,3.0,A-,B-
110,7.0,10.0,2.516129032,3.2,2.0,B,B-
111,9.0,-1.0,2.638372093,2.671428571,3.0,F,C+
112,10.0,-1.0,3.642857143,3.642857143,3.0,B,B+
113,10.0,-1.0,3.7375,3.7375,3.0,C,B+
114,7.0,-1.0,3.2903225810000003,3.133333333,3.0,C-,B-
115,4.0,-1.0,2.4375,2.4375,3.0,C,C+
116,10.0,-1.0,4.0,4.0,3.0,A-,A-
117,4.0,-1.0,1.285185185,2.385714286,3.0,C-,C-
118,10.0,10.0,3.275,3.275,3.0,A-,B+
119,4.0,-1.0,2.133333333,1.6666666669999999,2.0,F,C
120,7.0,-1.0,3.185714286,3.185714286,3.0,C,B-
121,6.0,-1.0,3.144117647,3.1941176469999997,3.0,A,B-
122,10.0,-1.0,3.73125,3.73125,3.0,B,B+
123,7.0,-1.0,2.850666667,2.94,3.0,B-,B-
124,1.0,-1.0,1.278571429,1.278571429,2.0,B-,C
125,4.0,-1.0,1.7,1.4,2.0,D,C
126,7.0,-1.0,2.95060241,3.04375,3.0,B,B-
127,10.0,-1.0,2.9288888889999996,3.12,3.0,C+,B-
128,10.0,-1.0,3.38,3.38,3.0,C,B
129,7.0,-1.0,3.333333333,3.333333333,3.0,A,B
130,7.0,-1.0,2.370212766,2.48,3.0,B,C
131,10.0,-1.0,3.904761905,3.813333333,3.0,A,B+
132,4.0,-1.0,1.7777777780000001,1.4166666669999999,2.0,C-,C
133,10.0,-1.0,3.034482759,3.4,3.0,B,B
134,4.0,-1.0,3.066666667,3.066666667,3.0,D,B-
