,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,__C_specific_handler,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
1,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,__CxxFrameHandler3,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
2,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,__dllonexit,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
3,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_amsg_exit,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
4,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_callnewh,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
5,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_errno,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
6,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_initterm,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
7,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_lock,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
8,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_onexit,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
9,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_purecall,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
10,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_unlock,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
11,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_vsnwprintf,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
12,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,_vsnwprintf_s,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
13,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,free,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
14,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,malloc,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
15,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memcmp,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
16,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memcpy,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
17,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memcpy_s,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
18,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memmove,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
19,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memmove_s,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
20,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,memset,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
21,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,realloc,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
22,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,wcsstr,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
23,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,msvcrt.dll,wcstoul,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
24,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,DisableThreadLibraryCalls,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
25,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,FreeLibrary,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
26,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,GetModuleFileNameA,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
27,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,GetModuleHandleExW,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
28,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,GetModuleHandleW,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
29,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-libraryloader-l1-2-0.dll,GetProcAddress,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
30,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-synch-l1-1-0.dll,AcquireSRWLockExclusive,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
31,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-synch-l1-1-0.dll,AcquireSRWLockShared,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
32,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-synch-l1-1-0.dll,CreateEventExW,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
33,ContactApis.dll,1003520,3,1224330312,2008-10-18T11:45:12.000Z,imports,api-ms-win-core-synch-l1-1-0.dll,CreateEventW,2054742bcde1939326b8d6187f32c6be,ff53ff8eec03a32d66697596861f4e91fd198f5bff9ccc6ca497b2609f80dc43,c:\Windows\WinSxS\amd64_microsoft-windows-u..access-userdataapis_31bf3856ad364e35_10.0.18362.1_none_dc3b44a93e6b06c4\ContactApis.dll
