,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
0,0,21600204,1610612753,ORL,Orlando,201145,Jeff Green,F,,9:37,55.7,57.9,96.9,100.0,-41.2,-42.1,0.0,0.0,0.0,0.067,0.0,0.037000000000000005,0.0,0.0,0.0,0.13,0.132,100.91,97.42,81.18,19,-0.096
1,1,21600204,1610612753,ORL,Orlando,201586,Serge Ibaka,F,,6:19,70.5,69.2,60.6,61.5,9.9,7.7,0.5,0.0,25.0,0.111,0.33299999999999996,0.222,0.0,0.0,0.34700000000000003,0.2,0.203,98.76,98.92,82.43,13,0.20800000000000002
2,2,21600204,1610612753,ORL,Orlando,202696,Nikola Vucevic,C,,6:46,101.9,100.0,86.2,91.7,15.7,8.3,0.0,0.0,0.0,0.125,0.14300000000000002,0.133,25.0,0.33299999999999996,0.33299999999999996,0.25,0.254,90.63,88.78,73.98,13,-0.038
3,3,21600204,1610612753,ORL,Orlando,203095,Evan Fournier,G,,7:52,88.1,86.7,52.6,57.1,35.4,29.5,0.0,0.0,0.0,0.0,0.083,0.045,0.0,0.375,0.512,0.278,0.282,91.5,88.57,73.81,15,0.25
4,4,21600204,1610612753,ORL,Orlando,203901,Elfrid Payton,G,,8:42,77.6,76.5,70.3,75.0,7.3,1.5,0.0,0.0,0.0,0.0,0.33299999999999996,0.174,0.0,0.33299999999999996,0.33299999999999996,0.15,0.152,93.44,91.12,75.93,17,0.231
5,5,21600204,1610612753,ORL,Orlando,203932,Aaron Gordon,,,5:41,54.5,60.0,141.3,145.5,-86.8,-85.5,0.0,0.0,0.0,0.0,0.16699999999999998,0.071,0.0,0.5,0.5,0.154,0.154,94.25,88.68,73.9,10,0.067
6,6,21600204,1610612753,ORL,Orlando,202687,Bismack Biyombo,,,7:34,42.9,46.2,108.7,113.3,-65.8,-67.2,0.0,0.0,0.0,0.091,0.2,0.14300000000000002,33.3,0.5,0.5,0.188,0.188,94.12,88.91,74.09,13,0.10300000000000001
7,7,21600204,1610612753,ORL,Orlando,201571,D.J. Augustin,,,3:22,25.0,28.6,161.3,150.0,-136.3,-121.4,1.0,1.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.444,0.444,110.34,107.2,89.33,7,-0.207
8,8,21600204,1610612753,ORL,Orlando,201228,C.J. Watson,,,4:08,22.2,25.0,171.7,177.8,-149.5,-152.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,106.37,98.71,82.26,8,-0.133
9,9,21600204,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,11:60,97.9,104.3,63.1,65.2,34.7,39.1,0.429,3.0,37.5,0.067,0.235,0.156,12.5,0.5,0.5,0.192,0.18899999999999997,96.63,92.06,76.72,23,0.35200000000000004
10,10,21600204,1610612749,MIL,Milwaukee,203953,Jabari Parker,F,,5:17,65.6,66.7,51.0,50.0,14.6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35700000000000004,0.33299999999999996,0.32799999999999996,109.01,109.19,91.0,12,-0.11800000000000001
11,11,21600204,1610612749,MIL,Milwaukee,203089,John Henson,C,,5:17,65.6,66.7,51.0,50.0,14.6,16.7,0.0,0.0,0.0,0.0,0.125,0.063,0.0,0.0,0.0,0.083,0.08199999999999999,109.01,109.19,91.0,12,-0.059000000000000004
12,12,21600204,1610612749,MIL,Milwaukee,203503,Tony Snell,G,,5:17,65.6,66.7,51.0,50.0,14.6,16.7,0.0,0.0,0.0,0.0,0.125,0.063,0.0,0.0,0.0,0.16699999999999998,0.16399999999999998,109.01,109.19,91.0,12,-0.059000000000000004
13,13,21600204,1610612749,MIL,Milwaukee,203521,Matthew Dellavedova,G,,4:51,71.4,72.7,55.8,54.5,15.7,18.2,0.5,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.5,0.273,0.268,108.86,109.05,90.88,11,0.222
14,14,21600204,1610612749,MIL,Milwaukee,1627763,Malcolm Brogdon,,,7:09,120.1,133.3,69.2,75.0,50.9,58.3,0.4,0.0,50.0,0.125,0.0,0.055999999999999994,0.0,1.0,1.078,0.133,0.131,88.35,80.56,67.13,12,0.41700000000000004
15,15,21600204,1610612749,MIL,Milwaukee,203141,Mirza Teletovic,,,6:43,129.9,145.5,75.0,81.8,54.9,63.6,0.0,0.0,0.0,0.0,0.444,0.25,0.0,0.625,0.625,0.28600000000000003,0.27899999999999997,86.9,78.61,65.51,11,0.324
16,16,21600204,1610612749,MIL,Milwaukee,201563,Michael Beasley,,,6:43,129.9,145.5,75.0,81.8,54.9,63.6,0.0,0.0,0.0,0.0,0.111,0.063,0.0,0.33299999999999996,0.33299999999999996,0.214,0.209,86.9,78.61,65.51,11,0.0
17,17,21600204,1610612749,MIL,Milwaukee,1891,Jason Terry,,,6:43,129.9,145.5,75.0,81.8,54.9,63.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.14300000000000002,0.14,86.9,78.61,65.51,11,0.054000000000000006
