,col0,col1,col2,col3,col4,col5
0,47874,Zafira 1.6 Essentia,B,H5,2008,2009
1,51870,Zafira 1.6 Selection,B,H5,2009,2010
2,47878,Zafira 1.6 Temptation,B,H5,2008,2009
3,47878,Zafira 1.6 Temptation,B,H5,2008,2009
4,51876,Zafira 1.6 Edition,B,H5,2009,2010
5,47877,Zafira 1.6 Cosmo,B,H5,2008,2010
6,54896,Zafira 1.6 ecoFLEX Selection,B,H5,2010,2011
7,54896,Zafira 1.6 ecoFLEX Selection,B,H5,2010,2011
8,54894,Zafira 1.6 ecoFLEX Edition,B,H5,2010,2011
9,54895,Zafira 1.6 ecoFLEX Cosmo,B,H5,2010,2011
10,47876,Zafira 1.6 CNG ecoFLEX Essentia,B,H5,2008,2009
11,47876,Zafira 1.6 CNG ecoFLEX Essentia,B,H5,2008,2009
12,51873,Zafira 1.6 CNG ecoFLEX Selection,B,H5,2009,2010
13,47880,Zafira 1.6 CNG ecoFLEX Temptation,B,H5,2008,2009
14,51877,Zafira 1.6 CNG ecoFLEX Edition,B,H5,2009,2010
15,51877,Zafira 1.6 CNG ecoFLEX Edition,B,H5,2009,2010
16,54908,Zafira 1.6 CNG ecoFLEX Edition,B,H5,2010,2010
17,47879,Zafira 1.6 CNG ecoFLEX Cosmo,B,H5,2008,2010
18,52732,Zafira 1.6 CNG Turbo ecoFLEX Edition,B,H5,2009,2010
19,52732,Zafira 1.6 CNG Turbo ecoFLEX Edition,B,H5,2009,2010
20,54909,Zafira 1.6 CNG Turbo ecoFLEX Edition,B,H5,2010,2011
21,52733,Zafira 1.6 CNG Turbo ecoFLEX Cosmo,B,H5,2009,2011
22,47886,Zafira 1.8 Essentia,B,H5,2008,2009
23,47886,Zafira 1.8 Essentia,B,H5,2008,2009
24,47885,Zafira 1.8 Essentia,B,A5,2008,2009
25,51871,Zafira 1.8 Selection,B,H5,2009,2011
26,51872,Zafira 1.8 Selection,B,A5,2009,2011
27,51872,Zafira 1.8 Selection,B,A5,2009,2011
28,47884,Zafira 1.8 Temptation,B,H5,2008,2009
29,47883,Zafira 1.8 Temptation,B,A5,2008,2009
30,51878,Zafira 1.8 Edition,B,H5,2009,2010
31,51878,Zafira 1.8 Edition,B,H5,2009,2010
32,51879,Zafira 1.8 Edition,B,A5,2009,2010
33,54897,Zafira 1.8 Edition,B,H5,2010,2011
34,54898,Zafira 1.8 Edition,B,A5,2010,2011
35,54898,Zafira 1.8 Edition,B,A5,2010,2011
36,47882,Zafira 1.8 Cosmo,B,H5,2008,2011
37,47881,Zafira 1.8 Cosmo,B,A5,2008,2011
38,54910,Zafira 1.8 LPG Selection,B,H5,2010,2011
39,54910,Zafira 1.8 LPG Selection,B,H5,2010,2011
40,54911,Zafira 1.8 LPG Edition,B,H5,2010,2011
41,54912,Zafira 1.8 LPG Cosmo,B,H5,2010,2011
