,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
0,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_amsg_exit,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
1,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_except_handler4_common,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
2,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_initterm,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
3,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_ltoa,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
4,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_strcmpi,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
5,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_stricmp,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
6,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_vsnprintf,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
7,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_vsnwprintf,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
8,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,_wcsicmp,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
9,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,atoi,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
10,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,atol,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
11,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,free,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
12,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,malloc,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
13,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,mbstowcs_s,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
14,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,memcmp,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
15,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,memcpy,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
16,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,memmove,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
17,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,memset,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
18,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,strlen,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
19,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,strstr,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
20,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,wcsstr,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
21,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,msvcrt.dll,wcstoul,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
22,rastapi.dll,235008,2,108083332,1973-06-04T23:08:52.000Z,imports,api-ms-win-core-heap-l2-1-0.dll,LocalAlloc,3b4577be8ad0ec00db94df5d33610d12,1dd0ab15ff6c9625b10f76482542fd1528393bd4c233c38847527f5d814c9ab8,c:\Windows\SysWOW64\rastapi.dll
